Subject,eda,bvp,temp,x,y,z,emotion
19,0.02,29.32,32.09,-52,-31,29,0
19,0.02,-0.4,32.09,-45,-29,38,0
19,0.03,-53.14,32.09,-51,-29,34,0
19,0.03,23.48,32.09,-49,-28,35,0
19,0.03,42.81,32.09,-52,-26,38,0
19,0.02,-34.5,32.09,-49,-25,31,0
19,0.03,-31.74,32.09,-56,-17,31,0
19,0.03,54.13,32.09,-58,-17,19,0
19,0.03,22.67,32.09,-66,-13,13,0
19,0.03,77.75,32.11,-65,-12,10,0
19,0.02,-30.24,32.11,-64,-11,13,0
19,0.02,-79.45,32.11,-64,-6,8,0
19,0.03,-56.16,32.11,-68,-8,8,0
19,0.03,-86.7,32.11,-65,-8,9,0
19,0.03,-94.21,32.11,-67,-7,-14,0
19,0.02,-28.58,32.11,-61,-10,10,0
19,0.03,66.29,32.11,-64,-9,13,0
19,0.03,191.69,32.09,-65,-9,14,0
19,0.03,232.14,32.09,-65,-9,14,0
19,0.03,188.98,32.09,-65,-9,14,0
19,0.03,-219.39,32.09,-65,-10,14,0
19,0.03,-90.43,32.11,-64,-11,11,0
19,0.03,-85.22,32.11,-65,-11,12,0
19,0.03,30.34,32.11,-64,-12,12,0
19,0.02,17.61,32.11,-65,-13,15,0
19,0,-0.03,35.33,-35,-2,37,0
19,0.26,5.06,35.33,0,-9,64,0
19,0.32,17.91,35.33,0,-7,63,0
19,0.33,79.34,35.33,3,-8,64,0
19,0.33,228.25,35.33,6,-8,64,0
19,0.33,-486.5,35.33,7,-8,63,0
19,0.33,-5.86,35.33,6,-7,64,0
19,0.33,157.05,35.33,11,-7,64,0
19,0.33,50.77,35.34,13,-7,63,0
19,0.33,20.51,35.34,13,-7,63,0
19,0.34,25.11,35.34,12,-6,65,0
19,0.34,-20.67,35.34,-25,0,60,0
19,0.34,17.93,35.33,-29,1,60,0
19,0.33,80.34,35.33,-17,2,60,0
19,0.35,158.28,35.33,-12,2,63,0
19,0.34,64.83,35.33,-27,4,60,0
19,0.33,-19.74,35.31,-40,4,52,0
19,0.34,-15.09,35.31,-43,6,51,0
19,0.34,19.74,35.31,-44,7,52,0
19,0.33,40.1,35.31,-45,9,48,0
19,0.33,-43.24,35.31,-45,10,49,0
19,0.33,-236.41,35.31,-41,8,50,0
19,0.33,-255.58,35.31,-42,9,49,0
19,0.33,-138.45,35.31,-57,4,34,0
19,0.33,-511.72,35.33,-40,5,52,0
19,0.33,-39,35.33,-38,5,53,0
19,0.33,129.23,35.33,-38,5,53,0
19,0.33,266.23,35.33,-37,5,54,0
19,0.33,218.84,35.29,-37,5,54,0
19,0.33,93.29,35.29,-37,5,54,0
19,0.33,34.04,35.29,-37,5,54,0
19,0.33,-8.05,35.29,-38,5,54,0
19,0.33,-39.17,35.31,-32,5,57,0
19,0.33,14.87,35.31,-31,5,57,0
19,0.33,-1.08,35.31,-31,4,57,0
19,0.33,-12.06,35.31,-29,5,58,0
19,0.32,45.39,35.31,-25,4,60,0
19,0.32,15.21,35.31,-25,4,60,0
19,0.32,16.81,35.31,-24,4,60,0
19,0.33,29.19,35.31,-24,5,60,0
19,0.33,-27.07,35.29,-25,5,60,0
19,0.33,22.73,35.29,-25,4,60,0
19,0.33,-2.25,35.29,-25,5,60,0
19,0.32,-54.99,35.29,-26,4,60,0
19,0.33,28.75,35.29,-27,4,59,0
19,0.32,-3.66,35.29,-27,4,59,0
19,0.32,-21.53,35.29,-25,4,60,0
19,0.33,35.5,35.29,-24,5,60,0
19,0.33,-8.06,35.29,-23,4,60,0
19,0.33,-8.1,35.29,-24,4,60,0
19,0.33,28.96,35.29,-24,4,60,0
19,0.32,-12.63,35.29,-24,4,61,0
19,0.33,17.6,35.29,-24,4,60,0
19,0.32,23.01,35.29,-25,4,60,0
19,0.33,-25.68,35.29,-25,4,60,0
19,0.33,13.61,35.29,-26,4,59,0
19,0,-0.03,34.39,-66,-7,6,1
19,0.36,5.06,34.39,-66,-7,6,1
19,0.43,17.91,34.39,-66,-7,6,1
19,0.43,79.34,34.39,-66,-7,6,1
19,0.43,228.25,34.39,-66,-7,6,1
19,0.43,-486.46,34.39,-66,-7,6,1
19,0.43,-4.96,34.39,-66,-7,7,1
19,0.43,160.29,34.39,-65,-7,7,1
19,0.43,64.21,34.37,-66,-7,6,1
19,0.43,34.98,34.37,-66,-7,6,1
19,0.43,-24.28,34.37,-66,-7,6,1
19,0.44,15.7,34.37,-66,-7,6,1
19,0.43,79.93,34.39,-66,-7,6,1
19,0.43,151.15,34.39,-66,-7,6,1
19,0.43,56.81,34.39,-66,-7,6,1
19,0.43,10.26,34.39,-66,-7,7,1
19,0.43,-11.42,34.37,-66,-7,7,1
19,0.44,-36.57,34.37,-66,-7,7,1
19,0.44,-149.51,34.37,-66,-7,8,1
19,0.44,-367.32,34.37,-66,-7,7,1
19,0.43,-66.74,34.39,-66,-7,7,1
19,0.43,69.11,34.39,-66,-7,7,1
19,0.44,41.07,34.39,-66,-7,8,1
19,0.44,-27.29,34.39,-66,-7,7,1
19,0.44,52.07,34.39,-66,-7,7,1
19,0.44,43.54,34.39,-66,-7,7,1
19,0.44,-0.03,34.39,-66,-7,7,1
19,0.43,11.63,34.39,-66,-7,7,1
19,0.43,32.17,34.39,-66,-7,7,1
19,0.43,7.3,34.39,-66,-7,7,1
19,0.43,5.27,34.39,-66,-7,6,1
19,0.43,4.25,34.39,-66,-7,7,1
19,0.43,-11.83,34.34,-66,-7,7,1
19,0.43,-7.78,34.34,-66,-7,7,1
19,0.43,-1.18,34.34,-66,-7,7,1
19,0.43,-11.93,34.34,-66,-7,7,1
19,0.43,11.34,34.37,-66,-7,7,1
19,0.43,7.84,34.37,-66,-7,7,1
19,0.44,-16.83,34.37,-66,-7,7,1
19,0.44,11.29,34.37,-66,-7,7,1
19,0.44,12.23,34.37,-66,-7,7,1
19,0.44,-2.67,34.37,-66,-7,7,1
19,0.44,12.54,34.37,-66,-7,7,1
19,0.44,9.92,34.37,-66,-7,7,1
19,0.44,-15.34,34.34,-66,-7,7,1
19,0.44,3.55,34.34,-66,-7,7,1
19,0.44,2.77,34.34,-66,-7,7,1
19,0.44,-23.66,34.34,-66,-7,7,1
19,0.44,6.53,34.34,-66,-7,7,1
19,0.44,12.69,34.34,-66,-7,7,1
19,0.44,-10.68,34.34,-66,-7,7,1
19,0.44,6.32,34.34,-66,-7,7,1
19,0.44,18.19,34.37,-66,-7,7,1
19,0.44,12.15,34.37,-66,-7,7,1
19,0.44,-21.56,34.37,-66,-7,7,1
19,0.44,5.67,34.37,-66,-7,7,1
19,0,-0.03,35.61,-63,0,21,1
19,0.51,5.06,35.61,-63,0,21,1
19,0.59,17.91,35.61,-63,0,22,1
19,0.6,79.34,35.61,-63,0,21,1
19,0.6,228.25,35.61,-63,0,22,1
19,0.6,-486.5,35.61,-63,0,22,1
19,0.6,-5.36,35.61,-63,0,23,1
19,0.6,158.58,35.61,-63,0,22,1
19,0.6,57.99,35.59,-60,0,26,1
19,0.61,37.92,35.59,-64,0,22,1
19,0.62,-23,35.59,-63,-1,23,1
19,0.63,2.46,35.59,-61,-1,25,1
19,0.63,52.31,35.57,-61,1,27,1
19,0.63,144.4,35.57,-61,2,27,1
19,0.63,64.04,35.57,-61,5,26,1
19,0.62,-17.62,35.57,-61,1,26,1
19,0.62,-99.01,35.59,-61,2,26,1
19,0.62,16.57,35.59,-41,23,29,1
19,0.62,62.64,35.59,-63,0,25,1
19,0.63,51.98,35.59,-61,0,25,1
19,0.63,7.14,35.57,-62,0,24,1
19,0.63,-132.58,35.57,-63,0,23,1
19,0.63,-428.78,35.57,-63,0,23,1
19,0.63,-40.6,35.57,-63,0,23,1
19,0.63,74.98,35.55,-54,1,36,1
19,0.62,-1.3,35.55,-55,1,37,1
19,0.62,44.5,35.55,-56,1,34,1
19,0.63,72.38,35.55,-57,0,35,1
19,0.63,30.04,35.57,-48,1,42,1
19,0.62,75.96,35.57,-57,0,36,1
19,0.62,-7.35,35.57,-50,-8,38,1
19,0.63,-117.22,35.57,-57,0,35,1
19,0.63,72.64,35.57,-57,0,34,1
19,0.63,31.29,35.57,-57,2,35,1
19,0.64,-85.59,35.57,-58,1,34,1
19,0.64,73.3,35.57,-58,0,31,1
19,0.65,38.06,35.55,-58,0,32,1
19,0.65,-23.09,35.55,-58,0,32,1
19,0.65,17.16,35.55,-58,0,32,1
19,0.65,17.48,35.55,-59,0,32,1
19,0.64,-31.01,35.55,-59,0,32,1
19,0.64,49.53,35.55,-59,0,32,1
19,0.64,32.41,35.55,-58,0,32,1
19,0.64,-55.17,35.55,-58,0,32,1
19,0.64,47.18,35.55,-59,1,32,1
19,0.64,30.33,35.55,-59,1,32,1
19,0.64,-61.68,35.55,-58,0,32,1
19,0.64,33.77,35.55,-59,0,32,1
19,0.64,34.79,35.55,-59,0,32,1
19,0.64,-44.85,35.55,-58,0,32,1
19,0.64,36.8,35.55,-59,0,32,1
19,0.64,25.15,35.55,-58,0,32,1
19,0.63,-59.24,35.55,-58,0,32,1
19,0.64,29.63,35.55,-58,0,32,1
19,0.63,11.69,35.55,-58,0,33,1
19,0.64,-56.36,35.55,-59,0,32,1
19,0,-0.03,36.34,-50,-26,35,0
19,0.45,5.06,36.34,-50,-26,35,0
19,0.52,17.91,36.34,-51,-27,34,0
19,0.52,79.34,36.34,-3,-27,55,0
19,0.52,228.25,36.34,-30,-26,51,0
19,0.52,-486.5,36.34,-46,-31,44,0
19,0.52,-5.65,36.34,-35,-29,40,0
19,0.52,157.66,36.34,-50,-31,28,0
19,0.54,53.92,36.34,-57,-29,16,0
19,0.55,29.67,36.34,-50,-33,27,0
19,0.52,-1.91,36.34,-40,-38,31,0
19,0.52,-8.48,36.34,-41,-39,34,0
19,0.52,33.61,36.33,-38,-39,37,0
19,0.52,114.83,36.33,-39,-38,36,0
19,0.52,118.21,36.33,-43,-37,35,0
19,0.52,28.88,36.33,-42,-36,36,0
19,0.52,2.48,36.33,-45,-36,32,0
19,0.52,-7.4,36.33,-41,-34,38,0
19,0.53,-24.7,36.33,-42,-32,39,0
19,0.54,-92.94,36.33,-42,-32,40,0
19,0.54,-314.34,36.33,-38,-31,41,0
19,0.54,-77.58,36.33,-51,-24,30,0
19,0.54,-53.31,36.33,-61,-18,23,0
19,0.54,56.49,36.33,-54,-20,24,0
19,0.54,41.8,36.31,-66,-12,14,0
19,0.55,-76.36,36.31,-79,-8,7,0
19,0.55,-9.3,36.31,-65,-8,11,0
19,0.56,40.84,36.31,-66,-8,8,0
19,0.56,-22.96,36.33,-65,-9,8,0
19,0.57,64.2,36.33,-68,-8,8,0
19,0.58,155.64,36.33,-55,-14,17,0
19,0.58,51,36.33,-60,-24,-1,0
19,0.59,2.95,36.33,-61,-23,11,0
19,0.58,-31.99,36.33,-62,-23,10,0
19,0.58,-123.15,36.33,-62,-23,9,0
19,0.58,-31.32,36.33,-58,-25,13,0
19,0.58,42.04,36.33,-63,-25,16,0
19,0.58,-27.84,36.33,-60,-25,16,0
19,0.58,19.16,36.33,-59,-25,15,0
19,0.58,9.01,36.33,-59,-25,15,0
19,0.58,-81.8,36.31,-60,-24,13,0
19,0.58,26.58,36.31,-61,-25,13,0
19,0.58,37.59,36.31,-60,-25,13,0
19,0.57,-39.99,36.31,-60,-25,13,0
19,0.57,47.04,36.31,-60,-25,14,0
19,0.56,39.95,36.31,-60,-25,14,0
19,0.56,-56.36,36.31,-60,-24,14,0
19,0.56,45.67,36.31,-61,-24,13,0
19,0.56,12.92,36.31,-61,-25,14,0
19,0.55,-68.56,36.31,-60,-24,14,0
19,0.55,52.22,36.31,-60,-25,14,0
19,0.55,26.18,36.31,-62,-24,13,0
19,0.55,-53.74,36.33,-60,-25,13,0
19,0.55,43.66,36.33,-59,-25,12,0
19,0.55,39.81,36.33,-62,-26,15,0
19,0.55,-28.83,36.33,-58,-26,23,0
19,0,-0.03,35.37,-56,-31,18,1
19,0.14,5.06,35.37,-56,-31,19,1
19,0.19,17.91,35.37,-56,-31,18,1
19,0.2,79.34,35.37,-56,-31,18,1
19,0.2,228.25,35.37,-56,-31,18,1
19,0.2,-486.41,35.37,-54,-32,18,1
19,0.2,-4.77,35.37,-57,-32,18,1
19,0.2,161.26,35.37,-54,-33,19,1
19,0.2,67.27,35.33,-54,-32,19,1
19,0.2,27.16,35.33,-56,-31,19,1
19,0.2,-21.16,35.33,-57,-30,20,1
19,0.2,22.06,35.33,-55,-32,20,1
19,0.2,89.64,35.33,-55,-30,20,1
19,0.2,141.63,35.33,-56,-29,20,1
19,0.2,44.96,35.33,-55,-30,19,1
19,0.2,6.46,35.33,-56,-29,20,1
19,0.2,-1.62,35.34,-56,-31,19,1
19,0.2,-8.65,35.34,-56,-31,19,1
19,0.2,-25.87,35.34,-59,-32,18,1
19,0.2,-111.42,35.34,-56,-29,20,1
19,0.2,-367.3,35.34,-56,-31,20,1
19,0.2,-141.95,35.34,-58,-28,17,1
19,0.2,51.5,35.34,-61,-31,11,1
19,0.2,32.34,35.34,-60,-25,15,1
19,0.2,-33.04,35.34,-56,-23,15,1
19,0.2,27.29,35.34,-60,-21,17,1
19,0.2,-23.33,35.34,-59,-22,18,1
19,0.2,-132.41,35.34,-61,-22,16,1
19,0.2,-23.73,35.37,-57,-25,16,1
19,0.2,113.35,35.37,-59,-26,19,1
19,0.2,126.18,35.37,-56,-29,20,1
19,0.2,89.07,35.37,-60,-28,18,1
19,0.2,82.54,35.31,-58,-27,18,1
19,0.2,-39.52,35.31,-59,-28,17,1
19,0.2,-24.29,35.31,-58,-28,17,1
19,0.2,-119.93,35.31,-58,-28,17,1
19,0.2,-148.17,35.34,-58,-27,17,1
19,0.2,157.77,35.34,-57,-27,17,1
19,0.2,9.47,35.34,-58,-28,17,1
19,0.2,45.74,35.34,-58,-28,18,1
19,0.2,26.01,35.34,-57,-28,18,1
19,0.2,-53.75,35.34,-58,-28,18,1
19,0.2,47.97,35.34,-58,-28,18,1
19,0.2,-2.94,35.34,-57,-28,18,1
19,0.2,9.65,35.33,-58,-28,18,1
19,0.2,32.93,35.33,-58,-28,18,1
19,0.2,-41.79,35.33,-57,-28,18,1
19,0.2,47.12,35.33,-57,-28,18,1
19,0.2,8.43,35.34,-57,-28,19,1
19,0.2,-15.99,35.34,-55,-30,20,1
19,0.2,29.19,35.34,-55,-27,19,1
19,0.2,-24.03,35.34,-55,-29,20,1
19,0.2,33.02,35.34,-54,-30,21,1
19,0.2,15.19,35.34,-55,-30,20,1
19,0.2,-49.62,35.34,-57,-29,19,1
19,0.2,25.81,35.34,-57,-27,21,1
19,0,-0.03,35.89,-64,-17,10,0
19,0.59,5.06,35.89,-64,-17,10,0
19,0.67,17.91,35.89,-64,-17,10,0
19,0.68,79.34,35.89,-64,-17,10,0
19,0.73,228.25,35.89,-64,-18,10,0
19,0.53,-486.5,35.89,-63,-18,10,0
19,0.52,-5.87,35.89,-64,-18,8,0
19,0.52,157.01,35.89,-65,-16,16,0
19,0.52,50.59,35.89,-61,-11,24,0
19,0.51,19.97,35.89,-57,-1,22,0
19,0.52,27.54,35.89,-65,-5,16,0
19,0.51,-20.7,35.89,-65,-5,13,0
19,0.51,16.58,35.89,-65,-4,16,0
19,0.5,80.28,35.89,-64,-3,17,0
19,0.5,152.11,35.89,-66,-2,18,0
19,0.49,17.94,35.89,-65,-2,19,0
19,0.49,-98.79,35.84,-63,-2,19,0
19,0.48,-65.51,35.84,-65,-4,26,0
19,0.48,118.17,35.84,-63,-5,23,0
19,0.49,84.69,35.84,-63,-6,22,0
19,0.49,-5.07,35.84,-65,-6,21,0
19,0.5,-127.18,35.84,-63,-4,22,0
19,0.49,-752.64,35.84,-62,-4,26,0
19,0.5,-241,35.84,-61,-2,27,0
19,0.5,67.04,35.91,-63,-13,25,0
19,0.5,262.24,35.91,-60,-8,23,0
19,0.49,176.89,35.91,-58,-14,20,0
19,0.49,118.78,35.91,-68,-4,15,0
19,0.5,16.87,35.89,-63,5,20,0
19,0.5,-59.3,35.89,-63,9,19,0
19,0.5,-14.09,35.89,-64,9,20,0
19,0.5,16.28,35.89,-58,4,25,0
19,0.5,-30.95,35.87,-61,-4,25,0
19,0.5,29.81,35.87,-64,-9,26,0
19,0.5,12.46,35.87,-58,-16,26,0
19,0.5,42.66,35.87,-53,-28,22,0
19,0.5,17.47,35.87,-64,-17,34,0
19,0.5,-36.58,35.87,-53,-13,26,0
19,0.5,22.81,35.87,-58,-13,32,0
19,0.5,-44.78,35.87,-56,-13,34,0
19,0.5,1.1,35.87,-52,-12,40,0
19,0.5,102.02,35.87,-53,-12,39,0
19,0.5,-26.73,35.87,-53,-12,39,0
19,0.5,-12.88,35.87,-53,-12,39,0
19,0.49,33.75,35.87,-53,-12,39,0
19,0.49,23.11,35.87,-52,-12,39,0
19,0.5,27.7,35.87,-52,-11,40,0
19,0.5,5.36,35.87,-52,-11,40,0
19,0.5,-55.44,35.84,-51,-10,41,0
19,0.5,19.24,35.84,-51,-9,41,0
19,0.5,-15.49,35.84,-51,-9,41,0
19,0.5,-25.71,35.84,-51,-8,41,0
19,0.5,27.15,35.87,-51,-9,42,0
19,0.5,-26.89,35.87,-51,-10,41,0
19,0.51,20.45,35.87,-51,-10,41,0
19,0.51,25.57,35.87,-51,-9,41,0
19,0,-0.03,34.79,-32,10,56,1
19,0.83,5.06,34.79,-32,10,56,1
19,1.18,17.91,34.79,-32,10,56,1
19,1.62,79.34,34.79,-32,10,56,1
19,1.79,228.25,34.79,-32,10,56,1
19,1.79,-486.44,34.79,-32,10,56,1
19,1.79,-4.88,34.79,-32,10,56,1
19,1.79,160.71,34.79,-32,10,56,1
19,1.79,65.53,34.77,-32,10,56,1
19,1.79,31.55,34.77,-32,10,56,1
19,1.79,-22.97,34.77,-32,10,56,1
19,1.8,19.54,34.77,-32,10,56,1
19,1.8,85.17,34.73,-32,10,56,1
19,1.79,148.36,34.73,-32,10,56,1
19,1.79,51.02,34.73,-32,10,55,1
19,1.79,7.16,34.73,-31,10,56,1
19,1.8,-3.45,34.77,-32,10,56,1
19,1.81,-5.26,34.77,-32,10,56,1
19,1.83,-6.09,34.77,-32,10,56,1
19,1.85,-11.42,34.77,-33,10,55,1
19,1.87,-30.38,34.75,-37,11,54,1
19,1.88,-108.87,34.75,-45,6,41,1
19,1.9,-371.67,34.75,-47,8,45,1
19,1.9,-71.44,34.75,-50,7,42,1
19,1.9,10.6,34.75,-57,9,40,1
19,1.93,-179.04,34.75,-50,8,42,1
19,1.97,-64.8,34.75,-50,9,42,1
19,2.01,152.16,34.75,-49,10,42,1
19,2.08,-31.42,34.75,-48,9,44,1
19,2.12,85.29,34.75,-50,9,44,1
19,2.15,10.64,34.75,-50,9,41,1
19,2.16,-10.18,34.75,-58,8,34,1
19,2.17,100.97,34.73,-57,7,31,1
19,2.15,-30.43,34.73,-59,7,34,1
19,2.15,135.8,34.73,-58,7,34,1
19,2.13,-46.65,34.73,-58,6,34,1
19,2.1,-122.6,34.71,-56,7,35,1
19,2.09,27.47,34.71,-57,7,34,1
19,2.09,22.36,34.71,-56,8,35,1
19,2.08,2.02,34.71,-55,8,36,1
19,2.06,42.02,34.75,-55,7,35,1
19,2.05,-78.82,34.75,-52,10,37,1
19,2.03,34.57,34.75,-53,8,39,1
19,2.03,73.02,34.75,-54,8,36,1
19,2.02,-31.08,34.75,-54,7,38,1
19,2.01,74.45,34.75,-53,9,40,1
19,2,45.35,34.75,-54,8,38,1
19,2.01,-34.09,34.75,-51,6,39,1
19,1.98,19.64,34.73,-56,6,35,1
19,2.01,69.07,34.73,-55,6,39,1
19,2.04,13.76,34.73,-55,6,37,1
19,2.05,-54.01,34.73,-50,7,43,1
19,2.05,-299.89,34.71,-49,7,43,1
19,2.04,-357.56,34.71,-50,8,43,1
19,2.03,-89.69,34.71,-49,7,43,1
19,2.03,81.72,34.71,-50,8,43,1
19,0,-0.03,36.29,-64,-2,18,1
19,0.83,5.06,36.29,-64,-2,19,1
19,1.18,17.91,36.29,-64,-3,20,1
19,1.62,79.34,36.29,-65,-3,19,1
19,2.1,228.25,36.29,-64,-3,20,1
19,2.58,-486.47,36.29,-64,-3,20,1
19,3.1,-4.99,36.29,-72,-3,18,1
19,3.6,160.17,36.29,-74,-3,10,1
19,3.82,63.8,36.29,-67,-6,14,1
19,3.78,35.61,36.29,-66,-7,13,1
19,3.77,-24.93,36.29,-65,-5,12,1
19,3.76,13.67,36.29,-65,-5,12,1
19,3.76,71.84,36.27,-66,-5,12,1
19,3.75,140.83,36.27,-66,-4,11,1
19,3.72,16.85,36.27,-65,-4,13,1
19,3.67,-61.04,36.27,-67,-4,14,1
19,3.66,27.89,36.27,-62,-7,10,1
19,3.64,65.92,36.27,-65,-5,12,1
19,3.7,26.75,36.27,-66,-5,9,1
19,3.74,-5.18,36.27,-66,-4,10,1
19,3.74,-71.15,36.27,-66,-4,10,1
19,3.72,-525.12,36.27,-66,-4,9,1
19,3.71,-121.34,36.27,-66,-4,9,1
19,3.7,-44.94,36.27,-66,-4,9,1
19,3.69,43.05,36.25,-65,-4,9,1
19,3.68,81.15,36.25,-66,-4,8,1
19,3.67,-16.36,36.25,-64,-3,6,1
19,3.65,83.64,36.25,-65,-3,9,1
19,3.64,51.97,36.27,-66,-2,10,1
19,3.63,-67.35,36.27,-66,-3,10,1
19,3.62,99.21,36.27,-66,-2,10,1
19,3.63,30.02,36.27,-66,-3,10,1
19,3.65,-44.66,36.25,-66,-2,11,1
19,3.65,40.2,36.25,-66,-2,10,1
19,3.66,-18.84,36.25,-65,-2,10,1
19,3.66,36.2,36.25,-66,-3,8,1
19,3.65,45.16,36.27,-66,-3,8,1
19,3.65,-27.68,36.27,-66,-3,7,1
19,3.65,40.56,36.27,-67,-3,7,1
19,3.64,22.16,36.27,-70,-5,9,1
19,3.62,-44.65,36.25,-62,-6,16,1
19,3.63,28.84,36.25,-63,-7,18,1
19,3.6,33.97,36.25,-62,-15,20,1
19,3.59,-2.17,36.25,-58,-17,19,1
19,3.57,63.93,36.25,-63,-23,7,1
19,3.56,-19.1,36.25,-63,-28,2,1
19,3.56,-95.46,36.25,-57,-25,-25,1
19,3.52,-34.74,36.25,-51,-31,-27,1
19,3.48,-115.54,36.25,-44,-27,-26,1
19,3.48,-38.25,36.25,-55,-24,-27,1
19,3.53,89.22,36.25,-57,-21,-28,1
19,3.53,58.45,36.25,-56,-20,-27,1
19,3.54,36.62,36.21,-58,-18,-26,1
19,3.54,-14.11,36.21,-57,-18,-26,1
19,3.55,-40.62,36.21,-57,-18,-26,1
19,3.56,-15.81,36.21,-57,-17,-26,1
19,0,-0.03,35.87,-58,-22,24,1
19,0.83,5.06,35.87,-56,-22,23,1
19,1.18,17.91,35.87,-62,-22,11,1
19,1.62,79.34,35.87,-49,-25,22,1
19,2.1,228.25,35.87,-57,-22,27,1
19,2.14,-486.42,35.87,-60,-23,23,1
19,2.16,-4.79,35.87,-56,-23,25,1
19,2.16,161.16,35.87,-57,-22,25,1
19,2.15,66.87,35.84,-68,-21,11,1
19,2.15,26.95,35.84,-69,-18,11,1
19,2.13,-20.99,35.84,-68,-14,10,1
19,2.13,17.13,35.84,-63,-15,5,1
19,2.13,74.18,35.84,-66,-15,3,1
19,2.15,90.62,35.84,-66,-15,2,1
19,2.15,125.62,35.84,-66,-14,0,1
19,2.15,26.1,35.84,-66,-13,0,1
19,2.15,-7.14,35.81,-66,-13,-1,1
19,2.15,-22.9,35.81,-65,-13,1,1
19,2.15,-96.3,35.81,-66,-13,2,1
19,2.15,-318.92,35.81,-65,-13,4,1
19,2.16,-115.17,35.83,-66,-13,3,1
19,2.17,48.54,35.83,-66,-15,3,1
19,2.18,0.51,35.83,-65,-13,5,1
19,2.18,81.44,35.83,-65,-13,4,1
19,2.19,61.03,35.83,-68,-12,4,1
19,2.21,-47.17,35.83,-66,-12,5,1
19,2.19,58.45,35.83,-65,-13,5,1
19,2.19,81.79,35.83,-66,-12,6,1
19,2.18,50.01,35.83,-65,-12,6,1
19,2.17,-94.36,35.83,-66,-13,5,1
19,2.17,-30.69,35.83,-65,-12,7,1
19,2.17,-28.12,35.83,-66,-14,5,1
19,2.18,-80.5,35.79,-65,-13,6,1
19,2.17,44.3,35.79,-64,-13,7,1
19,2.18,18.77,35.79,-65,-12,7,1
19,2.18,-48.19,35.79,-65,-13,7,1
19,2.17,35.89,35.81,-65,-13,9,1
19,2.17,-1.46,35.81,-65,-13,8,1
19,2.17,-24.14,35.81,-65,-13,8,1
19,2.16,51.22,35.81,-66,-12,8,1
19,2.16,-7.91,35.83,-65,-13,9,1
19,2.16,30.71,35.83,-65,-13,9,1
19,2.16,33.12,35.83,-65,-13,9,1
19,2.15,-38.75,35.83,-65,-14,8,1
19,2.15,17.57,35.81,-65,-13,10,1
19,2.16,42.98,35.81,-64,-13,10,1
19,2.17,-20.53,35.81,-65,-14,9,1
19,2.19,19.46,35.81,-64,-14,9,1
19,2.19,35.74,35.81,-66,-14,9,1
19,2.2,-11.38,35.81,-66,-14,10,1
19,2.21,14.25,35.81,-64,-14,10,1
19,2.21,17.75,35.81,-65,-13,10,1
19,2.2,-39.39,35.79,-64,-13,11,1
19,2.19,21.73,35.79,-65,-13,10,1
19,2.19,22.51,35.79,-65,-13,10,1
19,2.18,-46.25,35.79,-65,-13,11,1
19,0,-0.03,34.71,-65,-10,9,0
19,0.83,5.06,34.71,-65,-10,10,0
19,1.18,17.91,34.71,-65,-10,10,0
19,1.3,79.34,34.71,-65,-10,10,0
19,1.29,228.25,34.71,-66,-10,10,0
19,1.29,-486.45,34.71,-65,-10,9,0
19,1.3,-4.92,34.71,-66,-11,9,0
19,1.29,160.49,34.71,-63,-9,11,0
19,1.29,64.83,34.71,-63,-11,17,0
19,1.29,33.22,34.71,-63,-10,21,0
19,1.28,-23.97,34.71,-67,-9,18,0
19,1.29,14.38,34.71,-65,-7,16,0
19,1.28,78.98,34.68,-65,-7,15,0
19,1.28,154.9,34.68,-64,-7,20,0
19,1.28,46.74,34.68,-65,-7,17,0
19,1.27,-2.26,34.68,-63,-7,18,0
19,1.27,-89.47,34.71,-64,-8,14,0
19,1.27,-163.26,34.71,-66,-6,19,0
19,1.27,132.09,34.71,-63,-7,18,0
19,1.28,91.75,34.71,-65,-17,16,0
19,1.29,-21.13,34.73,-66,-8,15,0
19,1.31,-180.04,34.73,-64,-8,15,0
19,1.31,-164.96,34.73,-65,-8,15,0
19,1.31,-40.13,34.73,-64,-8,15,0
19,1.31,60.29,34.71,-65,-8,15,0
19,1.31,8.02,34.71,-65,-8,14,0
19,1.31,-91.41,34.71,-65,-8,14,0
19,1.31,48.82,34.71,-64,-8,14,0
19,1.31,25.46,34.68,-65,-8,14,0
19,1.31,-24.23,34.68,-65,-8,15,0
19,1.31,18.99,34.68,-65,-8,15,0
19,1.31,37.97,34.68,-64,-8,15,0
19,1.31,-2.5,34.68,-65,-8,15,0
19,1.3,24.5,34.68,-65,-8,15,0
19,1.3,50.4,34.68,-64,-8,15,0
19,1.31,-4.4,34.68,-65,-8,15,0
19,1.31,-11.09,34.71,-65,-8,15,0
19,1.31,52.1,34.71,-65,-8,14,0
19,1.3,14.8,34.71,-65,-8,14,0
19,1.3,-64.56,34.71,-65,-8,14,0
19,1.31,47.43,34.71,-65,-8,14,0
19,1.3,38.37,34.71,-65,-8,14,0
19,1.3,-13.13,34.71,-65,-8,14,0
19,1.3,-29.78,34.71,-65,-8,14,0
19,1.3,29.06,34.68,-65,-8,13,0
19,1.3,6.18,34.68,-65,-8,14,0
19,1.3,-51.13,34.68,-66,-9,13,0
19,1.3,49.5,34.68,-65,-9,14,0
19,1.3,8.8,34.68,-64,-9,13,0
19,1.3,-51.95,34.68,-69,-9,13,0
