subjet,eda,bvp,temp,x,y,z,emotion
10,1.68,-519.82,32.23,29,-48,-28,0
10,1.65,-383.09,32.23,26,-55,-17,0
10,1.58,-27.64,32.23,47,-60,4,0
10,1.55,95.54,32.21,44,-61,15,0
10,1.52,198.48,32.21,32,-37,16,0
10,1.5,-93.05,32.21,22,-51,5,0
10,1.48,-10.41,32.21,21,-66,-4,0
10,1.47,-337.36,32.16,29,-72,5,0
10,1.45,198.91,32.16,37,-69,5,0
10,1.41,336.81,32.16,14,-73,9,0
10,1.34,-18.63,32.16,46,-40,-6,0
10,1.28,-587.6,32.16,40,-47,-3,0
10,1.26,-315.17,32.16,43,-49,1,0
10,1.26,344.08,32.16,43,-44,-4,0
10,1.24,153.43,32.16,42,-53,1,0
10,1.25,-218.78,32.16,45,-52,3,0
10,1.25,197.61,32.16,55,-55,2,0
10,1.26,77.7,32.16,9,-86,-14,0
10,1.29,-161.71,32.16,28,-44,-18,0
10,1.35,163.91,32.15,12,-55,-3,0
10,1.41,176.12,32.15,-10,-101,-35,0
10,1.37,107.53,32.15,22,-48,0,0
10,1.31,-136.98,32.15,12,-56,-2,0
10,1.31,-65.88,32.16,9,-63,-22,0
10,1.22,281.47,32.16,19,-3,-34,0
10,1.41,-417.37,32.16,51,-116,13,0
10,1.37,-17.42,32.16,79,-24,-36,0
10,1.38,216.5,32.16,83,-12,-28,0
10,1.42,387.55,32.16,107,-18,-28,0
10,1.42,-105.36,32.16,51,-24,21,0
10,1.38,-28,32.16,54,-22,31,0
10,1.34,250.36,32.15,48,-20,32,0
10,1.33,-210.68,32.15,59,-9,37,0
10,1.32,-641.74,32.15,45,-21,38,0
10,1.31,269.52,32.15,52,-4,41,0
10,1.31,149.72,32.15,53,-1,41,0
10,1.31,24.29,32.15,48,-14,40,0
10,1.31,13.45,32.15,57,-11,42,0
10,1.31,3.94,32.15,54,-8,39,0
10,1.31,-1.25,32.15,51,-2,45,0
10,1.32,46.56,32.15,51,-2,37,0
10,1.32,-36.55,32.15,48,1,27,0
10,1.32,-17.36,32.15,61,-13,4,0
10,1.29,16.24,32.13,75,-13,14,0
10,1.3,81,32.13,63,-49,-5,0
10,1.27,94.51,32.13,53,28,-24,0
10,1.29,148.89,32.13,12,-16,-67,0
10,1.24,-69.01,32.15,-12,-7,-29,0
10,1.22,-453.63,32.15,11,2,-10,0
10,1.2,-337.41,32.15,0,-4,-6,0
10,1.17,43.4,32.15,20,-4,-19,0
10,1.16,564.3,32.13,48,-30,-35,0
10,1.17,98.48,32.13,48,-28,-42,0
10,1.18,108.43,32.13,36,-33,-48,0
10,1.15,99.3,32.13,49,-21,-8,0
10,1.15,56.72,32.13,62,-35,-18,0
10,1.16,-200.37,32.13,50,-25,-27,0
10,1.17,-431.23,32.13,53,-19,-30,0
10,1.17,-239.79,32.13,54,-26,-29,0
10,1.17,515.24,32.13,53,-14,-42,0
10,1.16,78.8,32.13,14,-22,-77,0
10,0,-0.03,29.75,54,-5,44,0
10,0.74,5.06,29.75,47,1,-10,0
10,0.83,17.91,29.75,69,6,-16,0
10,0.63,79.34,29.75,48,1,1,0
10,0.61,228.25,29.75,61,-6,6,0
10,0.57,-486.5,29.75,68,-6,-1,0
10,0.55,-5.9,29.75,63,5,17,0
10,0.55,156.15,29.75,42,4,36,0
10,0.55,46.78,29.73,47,-2,49,0
10,0.54,4.05,29.73,57,0,34,0
10,0.55,0.12,29.73,60,-14,2,0
10,0.56,0.67,29.73,67,-7,11,0
10,0.59,2.82,29.75,63,-8,10,0
10,0.59,11.84,29.75,61,-6,14,0
10,0.58,21.78,29.75,72,-4,11,0
10,0.58,-19.43,29.75,67,-7,4,0
10,0.57,-8.75,29.75,75,-2,-25,0
10,0.58,-18.27,29.75,64,-9,12,0
10,0.8,-95.31,29.75,43,-12,-25,0
10,0.84,7.84,29.75,42,-11,-34,0
10,0.92,-86.76,29.75,64,-22,12,0
10,0.9,-95.54,29.75,48,13,6,0
10,1.02,470.34,29.75,64,9,-29,0
10,0.9,-170.56,29.75,51,0,-14,0
10,0.8,-252.05,29.77,49,-2,-24,0
10,0.83,192.12,29.77,55,-6,-43,0
10,0.84,200.88,29.77,52,-3,-40,0
10,0.81,-382.52,29.77,55,-2,-29,0
10,0.79,-35.06,29.77,56,-4,-32,0
10,0.78,208.92,29.77,57,-9,-32,0
10,0.77,-43.75,29.77,55,-15,-31,0
10,0.76,-77.83,29.77,56,-14,-29,0
10,0.76,-40.02,29.77,56,-13,-28,0
10,0.76,-22.97,29.77,56,-11,-32,0
10,0.76,-7.52,29.77,55,-7,-34,0
10,0.76,12.25,29.77,55,1,-35,0
10,0.76,-37.59,29.77,50,11,-36,0
10,0.76,-87.35,29.77,52,15,-29,0
10,0.73,-49.17,29.77,48,9,-22,0
10,0.69,-100.89,29.77,69,11,-18,0
10,0.66,-4.35,29.79,67,7,-24,0
10,0.65,-8.06,29.79,62,2,-22,0
10,0.64,-118.49,29.79,62,2,-20,0
10,0.62,-151.88,29.79,62,0,-21,0
10,0.62,191.15,29.81,63,1,-21,0
10,0.6,61.39,29.81,61,-2,-22,0
10,0.6,26.55,29.81,61,-8,-24,0
10,0.6,25.88,29.81,58,-13,-26,0
10,0.61,1.18,29.79,58,-15,-25,0
10,0.59,14.38,29.79,58,-16,-25,0
10,0.59,24.51,29.79,59,-14,-25,0
10,0.58,-9.61,29.79,58,-19,-24,0
10,0.58,21.33,29.77,60,-16,-23,0
10,0.57,18.53,29.77,58,-16,-17,0
10,0.57,-19.68,29.77,60,-17,-15,0
10,0.56,23.99,29.77,46,-26,9,0
10,0.56,19.27,29.79,30,-75,10,0
10,0.57,-24.55,29.79,22,-55,12,0
10,0.56,19.65,29.79,19,-58,19,0
10,0.55,-0.4,29.79,25,-61,26,0
10,0.54,-25.21,29.79,29,-50,18,0
10,0.53,135.65,29.79,28,-46,23,0
10,0.53,-26.34,29.79,24,-73,7,0
10,0.52,-21.58,29.79,26,-53,11,0
10,0.52,-22.2,29.81,31,-62,33,0
10,0.51,-3.24,29.81,20,-68,10,0
10,0.51,49.27,29.81,15,-56,7,0
10,0.51,-101.67,29.81,23,-64,24,0
10,0.5,-1.87,29.81,27,-53,24,0
10,0.5,81.46,29.81,28,-67,18,0
10,0.5,-58.55,29.81,27,-56,9,0
10,0.49,1.44,29.81,33,-49,23,0
10,0.49,7.42,29.83,49,-29,33,0
10,0.49,57.99,29.83,56,-21,28,0
10,0.49,-119.55,29.83,39,-29,11,0
10,0.48,-52.2,29.83,65,-31,-17,0
10,0.48,-62.27,29.81,51,-18,-40,0
10,0.51,20.92,29.81,43,-22,-50,0
10,0.54,70.29,29.81,65,-4,-22,0
10,0.52,-79.24,29.81,59,26,-4,0
10,0.53,-85.64,29.83,35,27,24,0
10,0.49,256.73,29.83,41,4,31,0
10,0.49,-147.1,29.83,20,0,56,0
10,0.48,15.57,29.83,22,-14,57,0
10,0.48,20.54,29.81,17,-16,59,0
10,0.5,21.13,29.81,19,-20,60,0
10,0.52,21.55,29.81,19,-21,59,0
10,0.51,11.72,29.81,20,-20,58,0
10,0.5,-23.51,29.83,27,-25,56,0
10,0.49,0.18,29.83,51,-28,41,0
10,0.51,26.81,29.83,20,-30,50,0
10,0.51,-12.34,29.83,12,-25,48,0
10,0.5,-1.84,29.83,49,-6,56,0
10,0.51,2.35,29.83,51,5,0,0
10,0.51,-26.57,29.83,73,1,50,0
10,0.52,7.75,29.83,15,-57,98,0
10,0.51,6.41,29.85,59,44,-28,0
10,0.51,-87.08,29.85,54,-32,88,0
10,0.5,-20.31,29.85,48,5,22,0
10,0.49,34.4,29.85,74,22,19,0
10,0.5,42.23,29.87,50,-29,80,0
10,0.49,15.35,29.87,55,4,25,0
10,0.49,15.47,29.87,65,17,13,0
10,0.49,-21.44,29.87,49,-1,55,0
10,0.49,12.96,29.85,11,-11,46,0
10,0.52,-10.73,29.85,5,-36,53,0
10,0.69,0.9,29.85,4,-37,55,0
10,0.62,13.12,29.85,7,-34,56,0
10,0.59,19.39,29.87,20,-38,67,0
10,0.57,-39.59,29.87,1,-31,59,0
10,0.54,-27.59,29.87,-13,19,51,0
10,0.5,-39.24,29.87,8,22,60,0
10,0.48,9.54,29.87,-8,-3,64,0
10,0.46,26.28,29.87,-12,-24,61,0
10,0.53,16.46,29.87,-13,-16,58,0
10,0.53,10.36,29.87,-12,-20,63,0
10,0.52,-19.28,29.89,-12,-12,58,0
10,0.53,-29.09,29.89,-4,-16,71,0
10,0,-0.03,32.97,62,12,0,0
10,0.14,5.06,32.97,59,14,5,0
10,0.2,17.91,32.97,35,5,24,0
10,0.19,79.34,32.97,55,13,18,0
10,0.19,228.25,32.97,66,10,18,0
10,0.2,-486.5,32.97,64,9,24,0
10,0.19,-5.9,32.97,59,10,25,0
10,0.2,156.15,32.97,62,10,31,0
10,0.19,46.78,32.99,54,12,32,0
10,0.19,4.05,32.99,57,11,26,0
10,0.19,0.13,32.99,58,11,27,0
10,0.19,0.75,32.99,58,11,27,0
10,0.19,3.2,33,58,11,27,0
10,0.19,13.12,33,58,12,26,0
10,0.19,19.81,33,59,11,27,0
10,0.19,-20.66,33,59,12,25,0
10,0.19,0.12,32.99,59,12,26,0
10,0.19,1.93,32.99,59,12,25,0
10,0.19,-104.84,32.99,59,13,26,0
10,0.19,-2.76,32.99,59,12,26,0
10,0.19,33.25,32.97,58,12,26,0
10,0.19,28.96,32.97,58,12,26,0
10,0.19,-2.61,32.97,58,12,26,0
10,0.19,-6.93,32.97,59,12,26,0
10,0.19,25.19,32.99,58,11,27,0
10,0.19,0.24,32.99,59,12,27,0
10,0.2,-39.53,32.99,58,12,27,0
10,0.19,26.95,32.99,57,11,28,0
10,0.19,8.53,32.99,58,15,24,0
10,0.19,-18.97,32.99,57,14,27,0
10,0.19,35.83,32.99,56,13,27,0
10,0.19,38.66,32.99,58,12,24,0
10,0.19,-199.72,32.95,60,12,24,0
10,0.19,26.5,32.95,61,11,23,0
10,0.19,8.74,32.95,61,10,23,0
10,0.19,-44.89,32.95,61,10,20,0
10,0.19,5.77,32.97,63,12,15,0
10,0.19,21.55,32.97,59,14,20,0
10,0.19,-25.71,32.97,65,14,21,0
10,0.19,18.03,32.97,63,15,21,0
10,0.19,-2.88,32.99,62,18,11,0
10,0.19,-63.2,32.99,60,17,10,0
10,0.19,-0.27,32.99,58,15,24,0
10,0.19,102.12,32.99,55,13,25,0
10,0.19,-11.53,32.97,62,12,22,0
10,0.19,-28.65,32.97,58,11,23,0
10,0.2,-70.79,32.97,60,12,21,0
10,0.2,-27.16,32.97,61,11,24,0
10,0.19,66.07,32.97,58,13,23,0
10,0.19,115.75,32.97,61,11,22,0
10,0.19,48.95,32.97,61,12,23,0
10,0.19,-12.81,32.97,60,13,25,0
10,0.19,-44.93,32.95,57,14,22,0
10,0.19,-63.78,32.95,62,13,20,0
10,0.19,-32.16,32.95,60,14,24,0
10,0.19,57.43,32.95,59,16,22,0
10,0.19,28.68,32.97,59,17,22,0
10,0.19,-74.77,32.97,58,15,25,0
10,0.19,12.77,32.97,60,15,19,0
10,0.19,3.39,32.97,61,14,15,0
10,0.19,-43.23,32.95,65,15,8,0
10,0.19,10.06,32.95,65,15,4,0
10,0.19,10.77,32.95,64,15,3,0
10,0.19,-37.46,32.95,64,18,2,0
10,0.19,6.34,32.97,60,19,1,0
10,0.19,14.21,32.97,60,17,17,0
10,0.19,11.26,32.97,66,18,12,0
10,0.2,11.2,32.97,64,18,6,0
10,0.19,-31.02,32.97,65,16,14,0
10,0.19,67.46,32.97,61,15,14,0
10,0.2,36.03,32.97,59,13,16,0
10,0.2,8.49,32.97,62,10,17,0
10,0.2,35.16,32.97,62,11,23,0
10,0.2,-186.23,32.97,59,13,21,0
10,0.2,-44.58,32.97,57,14,22,0
10,0.2,35.74,32.97,58,15,23,0
10,0.2,127.89,32.95,60,16,22,0
10,0.2,-46.26,32.95,59,16,22,0
10,0.2,-38.08,32.95,60,17,21,0
10,0.2,-18.37,32.95,60,17,21,0
10,0.2,-33.74,32.97,60,17,19,0
10,0.2,1.03,32.97,60,17,19,0
10,0.21,-29.77,32.97,59,17,19,0
10,0.2,1.63,32.97,61,17,19,0
10,0.2,15.93,32.97,60,17,18,0
10,0.2,-3.91,32.97,60,17,19,0
10,0.2,17.05,32.97,61,18,18,0
10,0.2,-15.88,32.97,61,17,18,0
10,0.2,13.05,32.97,60,17,19,0
10,0.2,5.1,32.97,61,18,18,0
10,0.2,-10.33,32.97,61,17,18,0
10,0.2,10.38,32.97,60,17,19,0
10,0.2,-8.97,32.97,61,17,22,0
10,0.2,7.43,32.97,60,17,15,0
10,0.2,3.78,32.97,66,17,4,0
10,0.2,-23.06,32.97,63,16,0,0
10,0.2,-3.23,32.99,63,16,-1,0
10,0.2,-13.23,32.99,65,18,-2,0
10,0.2,19.63,32.99,65,19,-5,0
10,0.2,56.74,32.99,63,18,-2,0
10,0.2,-14.57,32.99,74,19,6,0
10,0.2,-6.2,32.99,60,17,1,0
10,0.2,-16.9,32.99,63,21,-2,0
10,0.2,-57.44,32.99,58,19,11,0
10,0.19,46.02,32.99,83,17,9,0
10,0.19,3.73,32.99,65,16,21,0
10,0.2,14.21,32.99,62,15,19,0
10,0.2,26.29,32.99,61,16,19,0
10,0.2,2.49,32.99,62,16,22,0
10,0.2,-55.61,32.99,59,16,17,0
10,0.2,62.34,32.99,60,17,19,0
10,0.2,28.12,32.99,60,16,20,0
10,0.2,-63.04,32.99,61,18,18,0
10,0.2,3.25,32.99,60,17,15,0
10,0.2,30.3,32.99,61,17,15,0
10,0.2,-5.83,32.99,62,16,17,0
10,0.19,-11.4,32.97,59,17,18,0
10,0.2,-11.17,32.97,60,16,20,0
10,0,-0.03,36.68,53,-10,34,0
10,0.18,5.06,36.68,54,-12,31,0
10,0.24,17.91,36.68,46,-5,46,0
10,0.23,79.34,36.68,59,-3,26,0
10,0.24,228.25,36.68,65,0,-11,0
10,0.24,-486.5,36.68,34,-7,46,0
10,0.23,-5.9,36.68,-7,-25,61,0
10,0.22,156.15,36.68,-4,-17,62,0
10,0.21,46.78,36.73,22,-12,58,0
10,0.18,4.05,36.73,34,-19,53,0
10,0.19,0.22,36.73,7,-22,62,0
10,0.18,0.83,36.73,12,-28,50,0
10,0.17,4.37,36.73,6,-50,28,0
10,0.19,15.84,36.73,39,-55,40,0
10,0.07,12.52,36.73,39,-37,30,0
10,0.08,-11.87,36.73,59,-21,37,0
10,0.12,-53.34,36.71,57,-32,8,0
10,0.18,120.73,36.71,68,-27,10,0
10,0.2,67.53,36.71,51,-20,30,0
10,0.17,-0.91,36.71,41,-29,36,0
10,0.16,-495.82,36.71,22,-39,39,0
10,0.19,295.3,36.71,34,-40,39,0
10,0.21,-131.77,36.71,34,-40,40,0
10,0.21,-61.62,36.71,33,-40,40,0
10,0.22,335.5,36.71,33,-40,39,0
10,0.22,276.99,36.71,33,-39,39,0
10,0.23,-171.37,36.71,33,-39,39,0
10,0.23,-90.98,36.71,34,-39,39,0
10,0.23,-120.14,36.71,34,-40,39,0
10,0.24,83.03,36.71,34,-40,39,0
10,0.24,-12.97,36.71,34,-40,39,0
10,0.24,-114.53,36.71,33,-40,39,0
10,0.24,83.92,36.71,33,-40,39,0
10,0.24,-21.64,36.71,33,-40,39,0
10,0.24,-79.08,36.71,34,-40,39,0
10,0.24,57.81,36.71,33,-38,40,0
10,0.24,-55.14,36.68,34,-42,35,0
10,0.25,-34.85,36.68,27,-43,38,0
10,0.22,55.48,36.68,32,-43,36,0
10,0.21,-58.62,36.68,31,-44,36,0
10,0.21,-103.7,36.68,31,-47,32,0
10,0.2,-34.98,36.68,40,-47,25,0
10,0.16,-154.37,36.68,39,-50,18,0
10,0.16,168.12,36.68,35,-51,17,0
10,0.22,241.74,36.66,27,-59,21,0
10,0.23,-280.05,36.66,26,-66,15,0
10,0.2,-153.06,36.66,4,-56,6,0
10,0.18,-72.53,36.66,27,-59,-1,0
10,0.18,509.25,36.71,48,-49,-5,0
10,0.16,420.11,36.71,41,-44,-2,0
10,0.07,-421.36,36.71,38,-58,-2,0
10,0.08,-70.42,36.71,20,-64,9,0
10,0.1,-93.99,36.71,20,-56,14,0
10,0.11,-32.18,36.71,24,-62,11,0
10,0.1,15.43,36.71,29,-63,7,0
10,0.1,32.65,36.71,33,-44,5,0
10,0.12,22.99,36.66,11,-60,34,0
10,0.16,-13.98,36.66,24,-54,15,0
10,0.22,28.19,36.66,14,-54,-13,0
10,0.17,-107.69,36.66,38,-36,8,0
10,0.28,-113.78,36.68,30,-54,18,0
10,0.29,-51.73,36.68,75,-34,19,0
10,0.18,254.41,36.68,44,-52,-14,0
10,0.22,133.27,36.68,22,-61,-18,0
10,0.22,-207.34,36.75,14,-61,-7,0
10,0.22,-183.21,36.75,16,-61,-11,0
10,0.22,534.01,36.75,13,-64,-8,0
10,0.22,-5.5,36.75,17,-61,-8,0
10,0.22,-14.41,36.68,16,-62,-6,0
10,0.23,-386.82,36.68,19,-63,-8,0
10,0.24,-108.33,36.68,17,-62,-8,0
10,0.23,32.19,36.68,15,-62,-8,0
10,0.24,-21.41,36.68,20,-59,-2,0
10,0.23,29.59,36.68,6,-63,-1,0
10,0.24,-20.73,36.68,31,-56,-3,0
10,0.24,1.6,36.68,41,-53,11,0
10,0.23,5.15,36.68,27,-64,-7,0
10,0.22,-10.81,36.68,2,-50,-27,0
10,0.27,79.99,36.68,17,-58,-22,0
10,0.24,-100.49,36.68,-4,-68,-14,0
10,0.23,-9.36,36.71,15,-60,-16,0
10,0.23,45.73,36.71,15,-62,-14,0
10,0.25,-43.28,36.71,27,-61,-7,0
10,0.24,109.78,36.71,31,-59,1,0
10,0.19,-270.79,36.68,18,-62,7,0
10,0.2,67.85,36.68,0,-75,2,0
10,0.18,13.56,36.68,-16,-58,13,0
10,0.19,26.51,36.68,-29,-44,27,0
10,0.19,9.22,36.68,-37,-45,33,0
10,0.16,34.58,36.68,-39,-40,36,0
10,0.18,-50.37,36.68,-41,-45,33,0
10,0.18,39.13,36.68,-45,-49,31,0
10,0.19,208.18,36.68,-46,-42,22,0
10,0.18,15.38,36.68,-45,-45,24,0
10,0.18,-85.26,36.68,-39,-41,28,0
10,0.19,-34.99,36.68,-37,-44,30,0
10,0.19,-29.91,36.71,-35,-47,34,0
10,0.2,-18.36,36.71,-35,-42,32,0
10,0.2,-36.76,36.71,-28,-55,36,0
10,0.21,50.6,36.71,-28,-41,38,0
10,0.2,23.07,36.66,-3,-73,20,0
10,0.16,-13.09,36.66,-8,-61,29,0
10,0.18,57.04,36.66,9,-57,24,0
10,0.21,-185.65,36.66,18,-54,38,0
10,0.22,-252.22,36.68,29,-47,30,0
10,0.23,144.19,36.68,24,-43,38,0
10,0.23,-41.35,36.68,24,-47,41,0
10,0.23,156.98,36.68,29,-42,38,0
10,0.23,160.95,36.71,31,-43,35,0
10,0.22,109.89,36.71,34,-39,39,0
10,0.22,14.22,36.71,34,-42,37,0
10,0.22,-50.54,36.71,38,-38,37,0
10,0.22,67.52,36.71,42,-37,36,0
10,0.22,-37.49,36.71,40,-35,38,0
10,0.22,-48.37,36.71,36,-42,35,0
10,0.22,-42.71,36.71,42,-38,32,0
10,0.21,-2.3,36.71,39,-40,33,0
10,0.21,4.56,36.71,41,-39,32,0
10,0,-0.03,34.13,33,-50,-29,0
10,0.29,5.06,34.13,32,-51,-29,0
10,0.37,17.91,34.13,34,-48,-29,0
10,0.36,79.34,34.13,35,-44,-26,0
10,0.36,228.25,34.13,41,-34,-27,0
10,0.37,-486.5,34.13,54,-27,-32,0
10,0.37,-5.9,34.13,43,-19,-20,0
10,0.39,156.15,34.13,24,-59,-36,0
10,0.4,46.78,34.13,42,-46,28,0
10,0.38,4.05,34.13,39,-47,22,0
10,0.39,0.09,34.13,48,-49,-3,0
10,0.39,0.36,34.13,45,-23,-21,0
10,0.38,0.47,34.15,39,-63,12,0
10,0.38,2.96,34.15,49,-45,-1,0
10,0.37,1.23,34.15,46,-41,-9,0
10,0.37,-82,34.15,61,-34,0,0
10,0.37,-31.97,34.15,62,-25,5,0
10,0.37,-55.45,34.15,71,-15,9,0
10,0.37,-41.35,34.15,69,-20,21,0
10,0.37,93.68,34.15,91,-10,29,0
10,0.37,47.39,34.15,45,-15,8,0
10,0.36,78.19,34.15,54,-16,-17,0
10,0.36,35.89,34.15,39,-6,-51,0
10,0.34,-108.72,34.15,67,-1,-50,0
10,0.38,-129.12,34.15,41,-19,-49,0
10,0.43,256.24,34.15,55,-5,-44,0
10,0.39,-180.63,34.15,57,8,-32,0
10,0.4,332.36,34.15,62,30,-26,0
10,0.43,-32.61,34.13,46,30,-10,0
10,0.43,-93.45,34.13,23,-1,19,0
10,0.42,186.24,34.13,71,-13,-4,0
10,0.38,-32.87,34.13,52,-30,8,0
10,0.41,114.34,34.18,45,-42,6,0
10,0.43,-38.13,34.18,18,-59,20,0
10,0.45,65.18,34.18,73,-76,38,0
10,0.44,-348.63,34.18,49,-46,12,0
10,0.43,57.59,34.15,54,-54,7,0
10,0.39,277.89,34.15,60,-38,0,0
10,0.4,29.78,34.15,40,-44,25,0
10,0.39,-148.02,34.15,50,-47,-14,0
10,0.4,-281.02,34.16,62,-31,-30,0
10,0.39,-0.32,34.16,46,-31,-29,0
10,0.37,-183.61,34.16,55,-59,-42,0
10,0.4,-296.75,34.16,40,-30,-43,0
10,0.38,96.68,34.16,39,-40,-22,0
10,0.38,-386.72,34.16,47,-53,8,0
10,0.39,721.17,34.16,29,-53,2,0
10,0.4,22.17,34.16,33,-63,18,0
10,0.4,-61.6,34.18,52,-50,3,0
10,0.39,-414.32,34.18,45,-44,-8,0
10,0.38,-50.63,34.18,28,-50,-12,0
10,0.37,-279.13,34.18,27,-57,-16,0
10,0.37,252.35,34.21,29,-54,-15,0
10,0.37,-212.23,34.21,28,-58,-15,0
10,0.37,581.85,34.21,30,-57,-17,0
10,0.36,-210.37,34.21,37,-66,-14,0
10,0.36,40.37,34.18,34,-48,-7,0
10,0.35,144.92,34.18,38,-37,1,0
10,0.35,-35.55,34.18,53,-37,14,0
10,0.35,-35.76,34.18,49,-39,16,0
10,0.35,-44.65,34.16,62,-26,15,0
10,0.35,69.95,34.16,74,-13,11,0
10,0.35,65.66,34.16,62,-2,11,0
10,0.35,-150.04,34.16,42,-9,23,0
10,0.35,72.8,34.15,56,14,28,0
10,0.35,43.66,34.15,61,14,29,0
10,0.35,-105.67,34.15,54,11,27,0
10,0.35,181.16,34.15,57,7,31,0
10,0.35,264.64,34.16,57,0,29,0
10,0.34,-97.34,34.16,57,-7,22,0
10,0.34,-790.8,34.16,65,-10,11,0
10,0.33,-130.65,34.16,67,-13,3,0
10,0.33,444.24,34.16,62,-18,2,0
10,0.33,-34.04,34.16,63,-17,2,0
10,0.32,-23.21,34.16,57,-23,-3,0
10,0.33,-0.25,34.16,62,-30,-4,0
10,0.32,53.73,34.15,50,-27,18,0
10,0.32,45.06,34.15,66,-46,12,0
10,0.32,17.64,34.15,54,-31,-1,0
10,0.32,17.04,34.15,56,-27,8,0
10,0.32,5.9,34.18,57,-40,0,0
10,0.32,-24.08,34.18,34,-55,3,0
10,0.32,58.47,34.18,34,-58,1,0
10,0.32,54.25,34.18,37,-58,5,0
10,0.32,-24.74,34.16,50,-48,17,0
10,0.32,58.43,34.16,57,-20,19,0
10,0.32,-19.89,34.16,55,11,11,0
10,0.32,-14.88,34.16,57,32,13,0
10,0.32,-5.56,34.16,56,5,31,0
10,0.33,-5.5,34.16,61,29,0,0
10,0.3,38.99,34.16,62,11,-12,0
10,0.3,-104.77,34.16,48,-4,2,0
10,0.29,623.77,34.21,70,-7,29,0
10,0.33,-136.6,34.21,57,-6,-19,0
10,0.31,-282.16,34.21,63,-1,-9,0
10,0.31,-230.48,34.21,53,5,-13,0
10,0.31,474.12,34.16,67,-21,-16,0
10,0.3,-206.74,34.16,65,-12,-8,0
10,0.31,77.73,34.16,69,-11,-15,0
10,0.31,368.72,34.16,64,-31,-14,0
10,0.3,-485.64,34.18,56,-39,14,0
10,0.3,-53.25,34.18,59,-25,4,0
10,0.32,110.26,34.18,57,-30,3,0
10,0.32,88.22,34.18,57,-31,6,0
10,0.32,249.3,34.18,56,-32,5,0
10,0.32,181.04,34.18,55,-32,7,0
10,0.32,-234.61,34.18,57,-32,7,0
10,0.32,-158.09,34.18,58,-32,6,0
10,0.32,6.94,34.18,58,-32,7,0
10,0.32,0.1,34.18,57,-30,7,0
10,0.32,28.05,34.18,58,-31,6,0
10,0.32,1.63,34.18,57,-26,3,0
10,0.32,-0.43,34.18,60,-34,-3,0
10,0.32,16.12,34.18,52,-37,0,0
10,0.32,14.36,34.18,38,-54,2,0
10,0.32,101.53,34.18,28,-56,-11,0
10,0.32,41.55,34.18,35,-61,-19,0
10,0.33,-67.63,34.18,32,-55,-15,0
10,0,-0.03,35.57,44,-5,-44,0
10,0.39,5.06,35.57,47,-10,-44,0
10,0.47,17.91,35.57,47,-14,-43,0
10,0.47,79.34,35.57,46,-15,-41,0
10,0.48,228.25,35.57,47,-18,-39,0
10,0.48,-486.5,35.57,46,-19,-39,0
10,0.48,-5.9,35.57,46,-20,-38,0
10,0.48,156.15,35.57,47,-20,-39,0
10,0.49,46.78,35.55,47,-21,-39,0
10,0.49,4.05,35.55,47,-20,-40,0
10,0.49,0.15,35.55,46,-21,-40,0
10,0.49,0.79,35.55,46,-19,-41,0
10,0.49,3.46,35.55,46,-20,-43,0
10,0.49,13.84,35.55,44,-15,-43,0
10,0.48,16.45,35.55,52,-10,-46,0
10,0.46,-14.91,35.55,42,-7,-54,0
10,0.42,15.08,35.53,30,-3,-56,0
10,0.41,69.98,35.53,31,-14,-58,0
10,0.4,95.33,35.53,41,-16,-48,0
10,0.4,-91.74,35.53,46,-13,-41,0
10,0.41,-313.72,35.53,46,-10,-42,0
10,0.41,115.79,35.53,49,-21,-48,0
10,0.42,141.34,35.53,37,-15,-51,0
10,0.42,16.32,35.53,42,-7,-51,0
10,0.42,-42.43,35.55,46,-8,-49,0
10,0.41,-40.06,35.55,47,-21,-43,0
10,0.39,6.25,35.55,41,-12,-25,0
10,0.39,-13.55,35.55,52,-31,-32,0
10,0.39,13.6,35.55,22,-62,-15,0
10,0.4,38.09,35.55,13,-58,3,0
10,0.4,94.73,35.55,-1,-58,22,0
10,0.4,77.49,35.55,5,-84,17,0
10,0.4,50.37,35.55,51,-46,48,0
10,0.41,-446.85,35.55,29,5,46,0
10,0.4,-115.2,35.55,36,38,48,0
10,0.41,279.18,35.55,28,19,50,0
10,0.41,336.57,35.55,37,6,46,0
10,0.42,-19.07,35.55,62,-7,35,0
10,0.41,-425.68,35.55,53,-20,42,0
10,0.41,177.4,35.55,51,-16,33,0
10,0.41,108.53,35.49,50,-13,32,0
10,0.41,150.26,35.49,61,-12,17,0
10,0.41,-51.8,35.49,63,-12,5,0
10,0.41,-216.44,35.49,64,-14,7,0
10,0.41,-77.03,35.49,64,-14,0,0
10,0.42,-33.34,35.49,65,-13,-1,0
10,0.41,44.92,35.49,65,-14,-1,0
10,0.42,71.61,35.49,65,-13,0,0
10,0.42,-83.65,35.5,65,-13,0,0
10,0.42,47.88,35.5,65,-13,0,0
10,0.42,36.21,35.5,64,-13,0,0
10,0.42,-29.08,35.5,66,-13,0,0
10,0.42,41.46,35.49,64,-13,2,0
10,0.42,1.75,35.49,65,-13,1,0
10,0.42,-15.74,35.49,65,-13,1,0
10,0.41,5.71,35.49,65,-13,1,0
10,0.41,-36.08,35.47,64,-13,1,0
10,0.41,60.98,35.47,64,-14,1,0
10,0.41,40.31,35.47,65,-13,1,0
10,0.41,-24.13,35.47,65,-13,1,0
10,0.41,41.05,35.49,64,-14,2,0
