Entity,Code,Year,Leading cancer types causing death in females
Switzerland,CHE,1973,Other malignant neoplasms
Switzerland,CHE,1974,Other malignant neoplasms
Switzerland,CHE,1975,Other malignant neoplasms
Switzerland,CHE,1976,Other malignant neoplasms
Switzerland,CHE,1977,Other malignant neoplasms
Switzerland,CHE,1978,Other malignant neoplasms
Switzerland,CHE,1979,Other malignant neoplasms
Switzerland,CHE,1980,Other malignant neoplasms
Switzerland,CHE,1981,Other malignant neoplasms
Switzerland,CHE,1982,Other malignant neoplasms
Switzerland,CHE,1983,Other malignant neoplasms
Switzerland,CHE,1984,Other malignant neoplasms
Switzerland,CHE,1985,Other malignant neoplasms
Switzerland,CHE,1986,Other malignant neoplasms
Switzerland,CHE,1987,Other malignant neoplasms
Switzerland,CHE,1988,Other malignant neoplasms
Switzerland,CHE,1989,Other malignant neoplasms
Switzerland,CHE,1990,Other malignant neoplasms
Switzerland,CHE,1991,Other malignant neoplasms
Switzerland,CHE,1992,Other malignant neoplasms
Switzerland,CHE,1993,Other malignant neoplasms
Switzerland,CHE,1994,Other malignant neoplasms
Switzerland,CHE,1995,Breast
Switzerland,CHE,1996,Breast
Switzerland,CHE,1997,Breast
Switzerland,CHE,1998,Breast
Switzerland,CHE,1999,Breast
Switzerland,CHE,2000,Breast
Switzerland,CHE,2001,Breast
Switzerland,CHE,2002,Breast
Switzerland,CHE,2003,Breast
Switzerland,CHE,2004,Breast
Switzerland,CHE,2005,Breast
Switzerland,CHE,2006,Breast
Switzerland,CHE,2007,Breast
Switzerland,CHE,2008,Breast
Switzerland,CHE,2009,Breast
Switzerland,CHE,2010,Breast
Switzerland,CHE,2011,Breast
Switzerland,CHE,2012,Breast
Switzerland,CHE,2013,Breast
Switzerland,CHE,2014,Breast
Switzerland,CHE,2015,Breast
Switzerland,CHE,2016,Breast
Switzerland,CHE,2017,Trachea and bronchus and lung
Switzerland,CHE,2018,Breast
Switzerland,CHE,2019,Trachea and bronchus and lung
Switzerland,CHE,2020,Trachea and bronchus and lung
Switzerland,CHE,2021,Trachea and bronchus and lung
Syria,SYR,1998,Breast
Syria,SYR,1999,Breast
Syria,SYR,2000,Trachea and bronchus and lung
Syria,SYR,2001,Breast
Syria,SYR,2002,Other malignant neoplasms
Syria,SYR,2003,Breast
Syria,SYR,2004,Breast
Syria,SYR,2005,Breast
Syria,SYR,2006,Breast
Syria,SYR,2007,Breast
Syria,SYR,2008,Breast
Syria,SYR,2009,Breast
Syria,SYR,2010,Ill-defined malignant neoplasms
Tajikistan,TJK,1981,Other malignant neoplasms
Tajikistan,TJK,1982,Other malignant neoplasms
Tajikistan,TJK,1985,Other malignant neoplasms
Tajikistan,TJK,1986,Other malignant neoplasms
Tajikistan,TJK,1987,Other malignant neoplasms
Tajikistan,TJK,1988,Other malignant neoplasms
Tajikistan,TJK,1989,Other malignant neoplasms
Tajikistan,TJK,1990,Other malignant neoplasms
Tajikistan,TJK,1991,Other malignant neoplasms
Tajikistan,TJK,1992,Other malignant neoplasms
Tajikistan,TJK,1993,Other malignant neoplasms
Tajikistan,TJK,1994,Other malignant neoplasms
Tajikistan,TJK,1995,Other malignant neoplasms
Tajikistan,TJK,1996,Other malignant neoplasms
Tajikistan,TJK,1997,Other malignant neoplasms
Tajikistan,TJK,1998,Stomach
Tajikistan,TJK,1999,Other malignant neoplasms
Tajikistan,TJK,2000,Other malignant neoplasms
Tajikistan,TJK,2001,Other malignant neoplasms
Tajikistan,TJK,2002,Other malignant neoplasms
Tajikistan,TJK,2003,Other malignant neoplasms
Tajikistan,TJK,2004,Other malignant neoplasms
Tajikistan,TJK,2005,Other malignant neoplasms
Tajikistan,TJK,2016,Stomach
Tajikistan,TJK,2017,Stomach
Thailand,THA,1969,Other malignant neoplasms
Thailand,THA,1970,Other malignant neoplasms
Thailand,THA,1971,Other malignant neoplasms
Thailand,THA,1972,Other malignant neoplasms
Thailand,THA,1973,Other malignant neoplasms
Thailand,THA,1974,Other malignant neoplasms
Thailand,THA,1975,Other malignant neoplasms
Thailand,THA,1976,Other malignant neoplasms
Thailand,THA,1977,Other malignant neoplasms
Thailand,THA,1978,Other malignant neoplasms
Thailand,THA,1979,Other malignant neoplasms
Thailand,THA,1980,Other malignant neoplasms
Thailand,THA,1981,Other malignant neoplasms
Thailand,THA,1982,Other malignant neoplasms
Thailand,THA,1983,Other malignant neoplasms
Thailand,THA,1984,Other malignant neoplasms
Thailand,THA,1985,Other malignant neoplasms
Thailand,THA,1986,Other malignant neoplasms
Thailand,THA,1987,Other malignant neoplasms
Thailand,THA,1990,Other malignant neoplasms
Thailand,THA,1991,Other malignant neoplasms
Thailand,THA,1992,Other malignant neoplasms
Thailand,THA,1994,Ill-defined malignant neoplasms
Thailand,THA,1995,Ill-defined malignant neoplasms
Thailand,THA,1996,Ill-defined malignant neoplasms
Thailand,THA,1997,Ill-defined malignant neoplasms
Thailand,THA,1998,Ill-defined malignant neoplasms
Thailand,THA,1999,Ill-defined malignant neoplasms
Thailand,THA,2000,Ill-defined malignant neoplasms
Thailand,THA,2002,Ill-defined malignant neoplasms
Thailand,THA,2003,Liver
Thailand,THA,2004,Ill-defined malignant neoplasms
Thailand,THA,2005,Ill-defined malignant neoplasms
Thailand,THA,2006,Liver
Thailand,THA,2007,Liver
Thailand,THA,2008,Liver
Thailand,THA,2009,Liver
Thailand,THA,2010,Liver
Thailand,THA,2011,Liver
Thailand,THA,2012,Liver
Thailand,THA,2013,Liver
Thailand,THA,2014,Liver
Thailand,THA,2015,Liver
Thailand,THA,2016,Liver
Thailand,THA,2017,Liver
Thailand,THA,2018,Trachea and bronchus and lung
Thailand,THA,2019,Trachea and bronchus and lung
Trinidad and Tobago,TTO,1951,Other malignant neoplasms
Trinidad and Tobago,TTO,1952,Corpus uteri
Trinidad and Tobago,TTO,1953,Other malignant neoplasms
Trinidad and Tobago,TTO,1954,Other malignant neoplasms
Trinidad and Tobago,TTO,1955,Cervix uteri
Trinidad and Tobago,TTO,1956,Other malignant neoplasms
Trinidad and Tobago,TTO,1957,Corpus uteri
Trinidad and Tobago,TTO,1958,Other malignant neoplasms
Trinidad and Tobago,TTO,1960,Cervix uteri
Trinidad and Tobago,TTO,1961,Other malignant neoplasms
Trinidad and Tobago,TTO,1962,Other malignant neoplasms
Trinidad and Tobago,TTO,1963,Other malignant neoplasms
Trinidad and Tobago,TTO,1966,Other malignant neoplasms
Trinidad and Tobago,TTO,1967,Other malignant neoplasms
Trinidad and Tobago,TTO,1968,Other malignant neoplasms
Trinidad and Tobago,TTO,1970,Other malignant neoplasms
Trinidad and Tobago,TTO,1971,Stomach
Trinidad and Tobago,TTO,1972,Other malignant neoplasms
Trinidad and Tobago,TTO,1973,Other malignant neoplasms
Trinidad and Tobago,TTO,1974,Other malignant neoplasms
Trinidad and Tobago,TTO,1975,Other malignant neoplasms
Trinidad and Tobago,TTO,1976,Other malignant neoplasms
Trinidad and Tobago,TTO,1977,Other malignant neoplasms
Trinidad and Tobago,TTO,1978,Other malignant neoplasms
Trinidad and Tobago,TTO,1979,Breast
Trinidad and Tobago,TTO,1980,Breast
Trinidad and Tobago,TTO,1981,Breast
Trinidad and Tobago,TTO,1982,Breast
Trinidad and Tobago,TTO,1983,Breast
Trinidad and Tobago,TTO,1984,Breast
Trinidad and Tobago,TTO,1985,Breast
Trinidad and Tobago,TTO,1986,Breast
Trinidad and Tobago,TTO,1987,Breast
Trinidad and Tobago,TTO,1988,Breast
Trinidad and Tobago,TTO,1989,Breast
Trinidad and Tobago,TTO,1990,Breast
Trinidad and Tobago,TTO,1991,Breast
Trinidad and Tobago,TTO,1992,Breast
Trinidad and Tobago,TTO,1993,Breast
Trinidad and Tobago,TTO,1994,Breast
Trinidad and Tobago,TTO,1995,Breast
Trinidad and Tobago,TTO,1996,Breast
Trinidad and Tobago,TTO,1997,Breast
Trinidad and Tobago,TTO,1998,Breast
Trinidad and Tobago,TTO,1999,Breast
Trinidad and Tobago,TTO,2000,Breast
Trinidad and Tobago,TTO,2001,Breast
Trinidad and Tobago,TTO,2002,Breast
Trinidad and Tobago,TTO,2003,Breast
Trinidad and Tobago,TTO,2004,Breast
Trinidad and Tobago,TTO,2005,Breast
Trinidad and Tobago,TTO,2006,Breast
Trinidad and Tobago,TTO,2007,Breast
Trinidad and Tobago,TTO,2008,Breast
Trinidad and Tobago,TTO,2009,Breast
Trinidad and Tobago,TTO,2010,Breast
Trinidad and Tobago,TTO,2011,Breast
Trinidad and Tobago,TTO,2012,Breast
Turkey,TUR,2009,Breast
Turkey,TUR,2010,Breast
Turkey,TUR,2011,Breast
Turkey,TUR,2012,Trachea and bronchus and lung
Turkey,TUR,2013,Breast
Turkey,TUR,2014,Breast
Turkey,TUR,2015,Breast
Turkey,TUR,2016,Breast
Turkey,TUR,2017,Breast
Turkey,TUR,2018,Breast
Turkey,TUR,2019,Breast
Turkmenistan,TKM,1981,Oesophagus
Turkmenistan,TKM,1982,Oesophagus
Turkmenistan,TKM,1985,Oesophagus
Turkmenistan,TKM,1986,Oesophagus
Turkmenistan,TKM,1987,Oesophagus
Turkmenistan,TKM,1988,Oesophagus
Turkmenistan,TKM,1989,Oesophagus
Turkmenistan,TKM,1990,Oesophagus
Turkmenistan,TKM,1991,Oesophagus
Turkmenistan,TKM,1992,Oesophagus
Turkmenistan,TKM,1993,Oesophagus
Turkmenistan,TKM,1994,Oesophagus
Turkmenistan,TKM,1995,Other malignant neoplasms
Turkmenistan,TKM,1996,Other malignant neoplasms
Turkmenistan,TKM,1997,Other malignant neoplasms
Turkmenistan,TKM,1998,Other malignant neoplasms
Turkmenistan,TKM,1999,Oesophagus
Turkmenistan,TKM,2000,Other malignant neoplasms
Turkmenistan,TKM,2001,Other malignant neoplasms
Turkmenistan,TKM,2002,Other malignant neoplasms
Turkmenistan,TKM,2003,Other malignant neoplasms
Turkmenistan,TKM,2004,Other malignant neoplasms
Turkmenistan,TKM,2005,Other malignant neoplasms
Turkmenistan,TKM,2006,Other malignant neoplasms
Turkmenistan,TKM,2007,Other malignant neoplasms
Turkmenistan,TKM,2008,Other malignant neoplasms
Turkmenistan,TKM,2009,Other malignant neoplasms
Turkmenistan,TKM,2010,Other malignant neoplasms
Turkmenistan,TKM,2011,Other malignant neoplasms
Turkmenistan,TKM,2012,Other malignant neoplasms
Turkmenistan,TKM,2013,Other malignant neoplasms
Turkmenistan,TKM,2014,Breast
Turkmenistan,TKM,2015,Other malignant neoplasms
Ukraine,UKR,1981,Other malignant neoplasms
Ukraine,UKR,1982,Other malignant neoplasms
Ukraine,UKR,1985,Other malignant neoplasms
Ukraine,UKR,1986,Other malignant neoplasms
Ukraine,UKR,1987,Other malignant neoplasms
Ukraine,UKR,1988,Other malignant neoplasms
Ukraine,UKR,1989,Other malignant neoplasms
Ukraine,UKR,1990,Other malignant neoplasms
Ukraine,UKR,1991,Other malignant neoplasms
Ukraine,UKR,1992,Other malignant neoplasms
Ukraine,UKR,1993,Other malignant neoplasms
Ukraine,UKR,1994,Other malignant neoplasms
Ukraine,UKR,1995,Other malignant neoplasms
Ukraine,UKR,1996,Other malignant neoplasms
Ukraine,UKR,1997,Other malignant neoplasms
Ukraine,UKR,1998,Other malignant neoplasms
Ukraine,UKR,1999,Other malignant neoplasms
Ukraine,UKR,2000,Other malignant neoplasms
Ukraine,UKR,2001,Other malignant neoplasms
Ukraine,UKR,2002,Other malignant neoplasms
Ukraine,UKR,2003,Other malignant neoplasms
Ukraine,UKR,2004,Other malignant neoplasms
Ukraine,UKR,2005,Breast
Ukraine,UKR,2006,Breast
Ukraine,UKR,2007,Breast
Ukraine,UKR,2008,Breast
Ukraine,UKR,2009,Breast
Ukraine,UKR,2010,Breast
Ukraine,UKR,2011,Breast
Ukraine,UKR,2012,Breast
Ukraine,UKR,2014,Breast
Ukraine,UKR,2015,Breast
Ukraine,UKR,2017,Breast
Ukraine,UKR,2018,Breast
Ukraine,UKR,2019,Breast
United Arab Emirates,ARE,2018,Other malignant neoplasms
United Arab Emirates,ARE,2019,Breast
United Arab Emirates,ARE,2020,Breast
United Kingdom,GBR,1950,Other malignant neoplasms
United Kingdom,GBR,1951,Other malignant neoplasms
United Kingdom,GBR,1952,Other malignant neoplasms
United Kingdom,GBR,1953,Other malignant neoplasms
United Kingdom,GBR,1954,Other malignant neoplasms
United Kingdom,GBR,1955,Other malignant neoplasms
United Kingdom,GBR,1956,Other malignant neoplasms
United Kingdom,GBR,1957,Other malignant neoplasms
United Kingdom,GBR,1958,Other malignant neoplasms
United Kingdom,GBR,1959,Other malignant neoplasms
United Kingdom,GBR,1960,Other malignant neoplasms
United Kingdom,GBR,1961,Other malignant neoplasms
United Kingdom,GBR,1962,Other malignant neoplasms
United Kingdom,GBR,1963,Other malignant neoplasms
United Kingdom,GBR,1964,Other malignant neoplasms
United Kingdom,GBR,1965,Other malignant neoplasms
United Kingdom,GBR,1966,Other malignant neoplasms
United Kingdom,GBR,1967,Other malignant neoplasms
United Kingdom,GBR,1968,Other malignant neoplasms
United Kingdom,GBR,1969,Other malignant neoplasms
United Kingdom,GBR,1970,Other malignant neoplasms
United Kingdom,GBR,1971,Other malignant neoplasms
United Kingdom,GBR,1972,Other malignant neoplasms
United Kingdom,GBR,1973,Other malignant neoplasms
United Kingdom,GBR,1974,Other malignant neoplasms
United Kingdom,GBR,1975,Other malignant neoplasms
United Kingdom,GBR,1976,Other malignant neoplasms
United Kingdom,GBR,1977,Other malignant neoplasms
United Kingdom,GBR,1978,Other malignant neoplasms
United Kingdom,GBR,1979,Breast
United Kingdom,GBR,1980,Breast
United Kingdom,GBR,1981,Breast
United Kingdom,GBR,1982,Breast
United Kingdom,GBR,1983,Breast
United Kingdom,GBR,1984,Breast
United Kingdom,GBR,1985,Breast
United Kingdom,GBR,1986,Breast
United Kingdom,GBR,1987,Breast
United Kingdom,GBR,1988,Breast
United Kingdom,GBR,1989,Breast
United Kingdom,GBR,1990,Breast
United Kingdom,GBR,1991,Breast
United Kingdom,GBR,1992,Breast
United Kingdom,GBR,1993,Breast
United Kingdom,GBR,1994,Breast
United Kingdom,GBR,1995,Breast
United Kingdom,GBR,1996,Breast
United Kingdom,GBR,1997,Breast
United Kingdom,GBR,1998,Breast
United Kingdom,GBR,1999,Breast
United Kingdom,GBR,2000,Breast
United Kingdom,GBR,2001,Breast
United Kingdom,GBR,2002,Breast
United Kingdom,GBR,2003,Breast
United Kingdom,GBR,2004,Trachea and bronchus and lung
United Kingdom,GBR,2005,Trachea and bronchus and lung
United Kingdom,GBR,2006,Trachea and bronchus and lung
United Kingdom,GBR,2007,Trachea and bronchus and lung
United Kingdom,GBR,2008,Trachea and bronchus and lung
United Kingdom,GBR,2009,Trachea and bronchus and lung
United Kingdom,GBR,2010,Trachea and bronchus and lung
United Kingdom,GBR,2011,Trachea and bronchus and lung
United Kingdom,GBR,2012,Trachea and bronchus and lung
United Kingdom,GBR,2013,Trachea and bronchus and lung
United Kingdom,GBR,2014,Trachea and bronchus and lung
United Kingdom,GBR,2015,Trachea and bronchus and lung
United Kingdom,GBR,2016,Trachea and bronchus and lung
United Kingdom,GBR,2017,Trachea and bronchus and lung
United Kingdom,GBR,2018,Trachea and bronchus and lung
United Kingdom,GBR,2019,Trachea and bronchus and lung
United Kingdom,GBR,2020,Trachea and bronchus and lung
United States,USA,1950,Other malignant neoplasms
United States,USA,1951,Other malignant neoplasms
United States,USA,1952,Other malignant neoplasms
United States,USA,1953,Other malignant neoplasms
United States,USA,1954,Other malignant neoplasms
United States,USA,1955,Other malignant neoplasms
United States,USA,1956,Other malignant neoplasms
United States,USA,1957,Other malignant neoplasms
United States,USA,1958,Other malignant neoplasms
United States,USA,1959,Other malignant neoplasms
United States,USA,1960,Other malignant neoplasms
United States,USA,1961,Other malignant neoplasms
United States,USA,1962,Other malignant neoplasms
United States,USA,1963,Other malignant neoplasms
United States,USA,1964,Other malignant neoplasms
United States,USA,1965,Other malignant neoplasms
United States,USA,1966,Other malignant neoplasms
United States,USA,1967,Other malignant neoplasms
United States,USA,1968,Other malignant neoplasms
United States,USA,1969,Other malignant neoplasms
United States,USA,1970,Other malignant neoplasms
United States,USA,1971,Other malignant neoplasms
United States,USA,1972,Other malignant neoplasms
United States,USA,1973,Other malignant neoplasms
United States,USA,1974,Other malignant neoplasms
United States,USA,1975,Other malignant neoplasms
United States,USA,1976,Other malignant neoplasms
United States,USA,1977,Other malignant neoplasms
United States,USA,1978,Other malignant neoplasms
United States,USA,1979,Breast
United States,USA,1980,Breast
United States,USA,1981,Breast
United States,USA,1982,Breast
United States,USA,1983,Breast
United States,USA,1984,Breast
United States,USA,1985,Breast
United States,USA,1986,Breast
United States,USA,1987,Trachea and bronchus and lung
United States,USA,1988,Trachea and bronchus and lung
United States,USA,1989,Trachea and bronchus and lung
United States,USA,1990,Trachea and bronchus and lung
United States,USA,1991,Trachea and bronchus and lung
United States,USA,1992,Trachea and bronchus and lung
United States,USA,1993,Trachea and bronchus and lung
United States,USA,1994,Trachea and bronchus and lung
United States,USA,1995,Trachea and bronchus and lung
United States,USA,1996,Trachea and bronchus and lung
United States,USA,1997,Trachea and bronchus and lung
United States,USA,1998,Trachea and bronchus and lung
United States,USA,1999,Trachea and bronchus and lung
United States,USA,2000,Trachea and bronchus and lung
United States,USA,2001,Trachea and bronchus and lung
United States,USA,2002,Trachea and bronchus and lung
United States,USA,2003,Trachea and bronchus and lung
United States,USA,2004,Trachea and bronchus and lung
United States,USA,2005,Trachea and bronchus and lung
United States,USA,2006,Trachea and bronchus and lung
United States,USA,2007,Trachea and bronchus and lung
United States,USA,2008,Trachea and bronchus and lung
United States,USA,2009,Trachea and bronchus and lung
United States,USA,2010,Trachea and bronchus and lung
United States,USA,2011,Trachea and bronchus and lung
United States,USA,2012,Trachea and bronchus and lung
United States,USA,2013,Trachea and bronchus and lung
United States,USA,2014,Trachea and bronchus and lung
United States,USA,2015,Trachea and bronchus and lung
United States,USA,2016,Trachea and bronchus and lung
United States,USA,2017,Trachea and bronchus and lung
United States,USA,2018,Trachea and bronchus and lung
United States,USA,2019,Trachea and bronchus and lung
United States,USA,2020,Trachea and bronchus and lung
United States,USA,2021,Trachea and bronchus and lung
Uruguay,URY,1955,Other malignant neoplasms
Uruguay,URY,1956,Other malignant neoplasms
Uruguay,URY,1957,Other malignant neoplasms
Uruguay,URY,1958,Other malignant neoplasms
Uruguay,URY,1959,Other malignant neoplasms
Uruguay,URY,1960,Other malignant neoplasms
Uruguay,URY,1963,Other malignant neoplasms
Uruguay,URY,1964,Other malignant neoplasms
Uruguay,URY,1965,Other malignant neoplasms
Uruguay,URY,1966,Other malignant neoplasms
Uruguay,URY,1967,Other malignant neoplasms
Uruguay,URY,1968,Other malignant neoplasms
Uruguay,URY,1969,Other malignant neoplasms
Uruguay,URY,1970,Other malignant neoplasms
Uruguay,URY,1971,Other malignant neoplasms
Uruguay,URY,1972,Other malignant neoplasms
Uruguay,URY,1973,Other malignant neoplasms
Uruguay,URY,1974,Other malignant neoplasms
Uruguay,URY,1975,Other malignant neoplasms
Uruguay,URY,1976,Other malignant neoplasms
Uruguay,URY,1977,Other malignant neoplasms
Uruguay,URY,1978,Other malignant neoplasms
Uruguay,URY,1980,Breast
Uruguay,URY,1981,Breast
Uruguay,URY,1982,Breast
Uruguay,URY,1983,Breast
Uruguay,URY,1984,Breast
Uruguay,URY,1985,Breast
Uruguay,URY,1986,Breast
Uruguay,URY,1987,Breast
Uruguay,URY,1988,Breast
Uruguay,URY,1989,Breast
Uruguay,URY,1990,Breast
Uruguay,URY,1993,Breast
Uruguay,URY,1994,Breast
Uruguay,URY,1995,Breast
Uruguay,URY,1996,Breast
Uruguay,URY,1997,Breast
Uruguay,URY,1998,Breast
Uruguay,URY,1999,Breast
Uruguay,URY,2000,Breast
Uruguay,URY,2001,Breast
Uruguay,URY,2002,Breast
Uruguay,URY,2003,Breast
Uruguay,URY,2004,Breast
Uruguay,URY,2005,Breast
Uruguay,URY,2006,Breast
Uruguay,URY,2007,Breast
Uruguay,URY,2008,Breast
Uruguay,URY,2009,Breast
Uruguay,URY,2010,Breast
Uruguay,URY,2012,Breast
Uruguay,URY,2013,Breast
Uruguay,URY,2014,Breast
Uruguay,URY,2015,Breast
Uruguay,URY,2016,Breast
Uruguay,URY,2017,Breast
Uruguay,URY,2018,Breast
Uruguay,URY,2019,Breast
Uruguay,URY,2020,Breast
Uzbekistan,UZB,1981,Other malignant neoplasms
Uzbekistan,UZB,1982,Other malignant neoplasms
Uzbekistan,UZB,1985,Other malignant neoplasms
Uzbekistan,UZB,1986,Other malignant neoplasms
Uzbekistan,UZB,1987,Other malignant neoplasms
Uzbekistan,UZB,1988,Other malignant neoplasms
Uzbekistan,UZB,1989,Other malignant neoplasms
Uzbekistan,UZB,1990,Other malignant neoplasms
Uzbekistan,UZB,1991,Other malignant neoplasms
Uzbekistan,UZB,1992,Other malignant neoplasms
Uzbekistan,UZB,1993,Other malignant neoplasms
Uzbekistan,UZB,1994,Other malignant neoplasms
Uzbekistan,UZB,1995,Other malignant neoplasms
Uzbekistan,UZB,1996,Other malignant neoplasms
Uzbekistan,UZB,1997,Other malignant neoplasms
Uzbekistan,UZB,1998,Other malignant neoplasms
Uzbekistan,UZB,1999,Other malignant neoplasms
Uzbekistan,UZB,2000,Other malignant neoplasms
Uzbekistan,UZB,2001,Other malignant neoplasms
Uzbekistan,UZB,2002,Other malignant neoplasms
Uzbekistan,UZB,2003,Other malignant neoplasms
Uzbekistan,UZB,2004,Breast
Uzbekistan,UZB,2005,Breast
Uzbekistan,UZB,2009,Breast
Uzbekistan,UZB,2010,Breast
Uzbekistan,UZB,2011,Breast
Uzbekistan,UZB,2012,Breast
Uzbekistan,UZB,2013,Breast
Uzbekistan,UZB,2014,Breast
Uzbekistan,UZB,2015,Breast
Uzbekistan,UZB,2016,Breast
Uzbekistan,UZB,2017,Breast
Uzbekistan,UZB,2018,Breast
Uzbekistan,UZB,2019,Breast
Venezuela,VEN,1955,Other malignant neoplasms
Venezuela,VEN,1956,Other malignant neoplasms
Venezuela,VEN,1957,Other malignant neoplasms
Venezuela,VEN,1958,Other malignant neoplasms
Venezuela,VEN,1959,Other malignant neoplasms
Venezuela,VEN,1960,Other malignant neoplasms
Venezuela,VEN,1961,Other malignant neoplasms
Venezuela,VEN,1962,Other malignant neoplasms
Venezuela,VEN,1963,Other malignant neoplasms
Venezuela,VEN,1964,Other malignant neoplasms
Venezuela,VEN,1965,Other malignant neoplasms
Venezuela,VEN,1966,Other malignant neoplasms
Venezuela,VEN,1967,Other malignant neoplasms
Venezuela,VEN,1968,Other malignant neoplasms
Venezuela,VEN,1969,Other malignant neoplasms
Venezuela,VEN,1970,Other malignant neoplasms
Venezuela,VEN,1971,Other malignant neoplasms
Venezuela,VEN,1972,Other malignant neoplasms
Venezuela,VEN,1973,Other malignant neoplasms
Venezuela,VEN,1974,Other malignant neoplasms
Venezuela,VEN,1975,Other malignant neoplasms
Venezuela,VEN,1976,Other malignant neoplasms
Venezuela,VEN,1977,Other malignant neoplasms
Venezuela,VEN,1978,Other malignant neoplasms
Venezuela,VEN,1979,Stomach
Venezuela,VEN,1980,Stomach
Venezuela,VEN,1981,Stomach
Venezuela,VEN,1982,Stomach
Venezuela,VEN,1983,Stomach
Venezuela,VEN,1985,Stomach
Venezuela,VEN,1986,Stomach
Venezuela,VEN,1987,Stomach
Venezuela,VEN,1988,Cervix uteri
Venezuela,VEN,1989,Stomach
Venezuela,VEN,1990,Stomach
Venezuela,VEN,1992,Breast
Venezuela,VEN,1993,Cervix uteri
Venezuela,VEN,1994,Breast
Venezuela,VEN,1996,Breast
Venezuela,VEN,1997,Breast
Venezuela,VEN,1998,Breast
Venezuela,VEN,1999,Cervix uteri
Venezuela,VEN,2000,Breast
Venezuela,VEN,2001,Breast
Venezuela,VEN,2002,Breast
Venezuela,VEN,2003,Breast
Venezuela,VEN,2004,Breast
Venezuela,VEN,2005,Breast
Venezuela,VEN,2006,Breast
Venezuela,VEN,2007,Breast
Venezuela,VEN,2008,Breast
Venezuela,VEN,2009,Breast
Venezuela,VEN,2010,Breast
Venezuela,VEN,2011,Breast
Venezuela,VEN,2012,Breast
Venezuela,VEN,2013,Breast
Venezuela,VEN,2014,Breast
Venezuela,VEN,2015,Breast
Venezuela,VEN,2016,Breast
