row ID;Belehrungszeitpunkt;Altersgruppe;Bezahlart;Authentifizierungsart;Versandart;Zielgruppe
Row3445;2022-12-19T19:00:00+00:00;20-29;giropay;Selfie;Post;Beruflich
Row3448;2022-12-20T12:00:00+00:00;50-59;paypal;eID;E-Mail;Beruflich
Row3452;2022-12-20T18:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3454;2022-12-20T20:00:00+00:00;10-19;creditcard;Selfie;Post;Beruflich
Row3456;2022-12-20T22:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3459;2022-12-21T13:00:00+00:00;60-69;paypal;Selfie;E-Mail;Ehrenamtlich
Row3461;2022-12-21T14:00:00+00:00;60-69;paypal;Selfie;E-Mail;Ehrenamtlich
Row3464;2022-12-21T22:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3466;2022-12-22T10:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3469;2022-12-22T14:00:00+00:00;20-29;creditcard;eID;E-Mail;Beruflich
Row3473;2022-12-23T10:00:00+00:00;10-19;creditcard;Selfie;E-Mail;Beruflich
Row3475;2022-12-23T12:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3487;2022-12-27T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3490;2022-12-27T16:00:00+00:00;40-49;paydirekt;Selfie;E-Mail;Beruflich
Row3493;2022-12-28T10:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3498;2022-12-28T14:00:00+00:00;60-69;paypal;Selfie;Post;Beruflich
Row3507;2022-12-29T16:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3513;2022-12-30T12:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row3522;2023-01-02T11:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3523;2023-01-02T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3524;2023-01-02T14:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3529;2023-01-03T10:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3533;2023-01-03T18:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row3535;2023-01-03T18:00:00+00:00;50-59;paydirekt;Selfie;E-Mail;Beruflich
Row3538;2023-01-03T22:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3539;2023-01-03T23:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row3542;2023-01-04T12:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3545;2023-01-04T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3549;2023-01-04T17:00:00+00:00;50-59;paypal;eID;E-Mail;Beruflich
Row3550;2023-01-04T17:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3552;2023-01-04T19:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3554;2023-01-04T21:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3558;2023-01-05T13:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row3561;2023-01-05T19:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3564;2023-01-05T22:00:00+00:00;50-59;giropay;Selfie;E-Mail;Beruflich
Row3572;2023-01-06T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3573;2023-01-06T16:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row3576;2023-01-07T07:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3577;2023-01-07T07:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3582;2023-01-07T20:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3584;2023-01-08T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3590;2023-01-08T23:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3592;2023-01-09T10:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3594;2023-01-09T12:00:00+00:00;20-29;giropay;Selfie;Post;Beruflich
Row3601;2023-01-09T23:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row3604;2023-01-10T10:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row3605;2023-01-10T11:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3610;2023-01-10T17:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3615;2023-01-10T22:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3622;2023-01-11T13:00:00+00:00;20-29;paypal;eID;Download;Beruflich
Row3623;2023-01-11T14:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3631;2023-01-11T22:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3632;2023-01-12T11:00:00+00:00;30-39;giropay;Selfie;Post;Beruflich
Row3635;2023-01-12T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3639;2023-01-12T17:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row3642;2023-01-12T20:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3647;2023-01-13T16:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3649;2023-01-13T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3652;2023-01-14T13:00:00+00:00;70-79;creditcard;Selfie;E-Mail;Beruflich
Row3653;2023-01-14T15:00:00+00:00;70-79;paypal;Selfie;E-Mail;Beruflich
Row3657;2023-01-15T14:00:00+00:00;10-19;paypal;eID;Download;Beruflich
Row3658;2023-01-15T14:00:00+00:00;50-59;giropay;eID;E-Mail;Beruflich
Row3659;2023-01-15T14:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row3669;2023-01-16T19:00:00+00:00;10-19;creditcard;Selfie;Post;Beruflich
Row3670;2023-01-16T21:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3673;2023-01-17T10:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row3679;2023-01-17T20:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3681;2023-01-18T09:00:00+00:00;10-19;creditcard;Selfie;E-Mail;Beruflich
Row3685;2023-01-18T15:00:00+00:00;50-59;creditcard;Selfie;Post;Beruflich
Row3689;2023-01-18T17:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row3690;2023-01-18T21:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row3692;2023-01-19T10:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row3693;2023-01-19T11:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row3702;2023-01-19T20:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row3708;2023-01-20T16:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3713;2023-01-22T11:00:00+00:00;20-29;paypal;eID;E-Mail;Beruflich
Row3714;2023-01-22T12:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3715;2023-01-22T17:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3717;2023-01-22T21:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3720;2023-01-23T09:00:00+00:00;10-19;paypal;eID;Download;Beruflich
Row3721;2023-01-23T13:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row3726;2023-01-24T07:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3727;2023-01-24T09:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3728;2023-01-24T09:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3740;2023-01-25T13:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3742;2023-01-25T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3745;2023-01-25T16:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3747;2023-01-25T17:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3754;2023-01-26T10:00:00+00:00;60-69;paypal;eID;E-Mail;Beruflich
Row3758;2023-01-26T12:00:00+00:00;40-49;creditcard;Selfie;Post;Beruflich
Row3760;2023-01-26T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3761;2023-01-26T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3769;2023-01-26T20:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3770;2023-01-26T21:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row3773;2023-01-27T09:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3778;2023-01-27T17:00:00+00:00;50-59;paypal;Selfie;Post;Beruflich
Row3779;2023-01-27T17:00:00+00:00;50-59;paypal;Selfie;Post;Beruflich
Row3780;2023-01-27T19:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3781;2023-01-27T20:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3783;2023-01-27T22:00:00+00:00;60-69;paypal;Selfie;Post;Beruflich
Row3787;2023-01-28T20:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3790;2023-01-29T13:00:00+00:00;30-39;giropay;eID;Post;Beruflich
Row3793;2023-01-29T16:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3795;2023-01-29T17:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row3803;2023-01-30T08:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3805;2023-01-30T09:00:00+00:00;20-29;giropay;Selfie;Post;Beruflich
Row3808;2023-01-30T11:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row3809;2023-01-30T12:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row3811;2023-01-30T13:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row3812;2023-01-30T13:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3815;2023-01-30T17:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3817;2023-01-30T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3818;2023-01-30T17:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3822;2023-01-30T18:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row3823;2023-01-30T19:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3824;2023-01-30T19:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3825;2023-01-30T20:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3828;2023-01-31T09:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3830;2023-01-31T10:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row3835;2023-01-31T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3842;2023-01-31T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3843;2023-01-31T16:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3845;2023-01-31T17:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3846;2023-01-31T17:00:00+00:00;50-59;paypal;Selfie;Post;Beruflich
Row3847;2023-01-31T18:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3848;2023-01-31T18:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3855;2023-02-01T14:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3857;2023-02-01T15:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3864;2023-02-01T22:00:00+00:00;10-19;paydirekt;Selfie;E-Mail;Beruflich
Row3867;2023-02-02T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3868;2023-02-02T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3871;2023-02-02T14:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row3872;2023-02-02T15:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3874;2023-02-02T17:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3882;2023-02-02T20:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row3886;2023-02-03T12:00:00+00:00;20-29;paypal;eID;E-Mail;Ehrenamtlich
Row3890;2023-02-03T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3892;2023-02-03T18:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row3896;2023-02-04T15:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row3899;2023-02-05T09:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row3901;2023-02-05T11:00:00+00:00;30-39;giropay;Selfie;Post;Beruflich
Row3902;2023-02-05T12:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3903;2023-02-05T12:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3907;2023-02-05T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3909;2023-02-05T15:00:00+00:00;10-19;paypal;Selfie;Post;Beruflich
Row3911;2023-02-05T15:00:00+00:00;70-79;paypal;Selfie;Post;Ehrenamtlich
Row3916;2023-02-05T21:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3918;2023-02-05T23:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3920;2023-02-06T00:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3921;2023-02-06T10:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row3927;2023-02-06T13:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row3932;2023-02-06T20:00:00+00:00;50-59;giropay;Selfie;E-Mail;Beruflich
Row3934;2023-02-06T21:00:00+00:00;50-59;giropay;Selfie;E-Mail;Beruflich
Row3942;2023-02-07T14:00:00+00:00;10-19;paypal;Selfie;E-Mail;Ehrenamtlich
Row3943;2023-02-07T14:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row3949;2023-02-07T21:00:00+00:00;60-69;paypal;Selfie;Post;Beruflich
Row3950;2023-02-08T09:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3951;2023-02-08T11:00:00+00:00;50-59;paypal;Selfie;E-Mail;Ehrenamtlich
Row3953;2023-02-08T12:00:00+00:00;50-59;paypal;Selfie;Post;Beruflich
Row3954;2023-02-08T12:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row3955;2023-02-08T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3956;2023-02-08T16:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row3958;2023-02-08T19:00:00+00:00;20-29;paypal;eID;E-Mail;Beruflich
Row3959;2023-02-08T19:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3963;2023-02-10T06:00:00+00:00;40-49;giropay;eID;E-Mail;Beruflich
Row3964;2023-02-10T11:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3968;2023-02-10T15:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3972;2023-02-11T11:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3975;2023-02-11T13:00:00+00:00;10-19;paypal;eID;Download;Beruflich
Row3976;2023-02-11T13:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3977;2023-02-11T14:00:00+00:00;60-69;creditcard;Selfie;E-Mail;Ehrenamtlich
Row3978;2023-02-11T20:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row3980;2023-02-11T21:00:00+00:00;10-19;paypal;Selfie;E-Mail;Ehrenamtlich
Row3981;2023-02-11T22:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row3986;2023-02-12T20:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3987;2023-02-12T21:00:00+00:00;30-39;paypal;eID;Download;Ehrenamtlich
Row3991;2023-02-13T11:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3994;2023-02-13T13:00:00+00:00;20-29;paydirekt;Selfie;E-Mail;Beruflich
Row4000;2023-02-13T16:00:00+00:00;20-29;paypal;Selfie;E-Mail;Ehrenamtlich
Row4005;2023-02-13T19:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4012;2023-02-14T11:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4014;2023-02-14T14:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row4015;2023-02-14T15:00:00+00:00;30-39;paypal;eID;E-Mail;Ehrenamtlich
Row4019;2023-02-14T21:00:00+00:00;30-39;paypal;eID;E-Mail;Beruflich
Row4023;2023-02-15T04:00:00+00:00;10-19;paypal;eID;E-Mail;Beruflich
Row4025;2023-02-15T09:00:00+00:00;10-19;paypal;eID;E-Mail;Beruflich
Row4029;2023-02-15T11:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row4031;2023-02-15T12:00:00+00:00;10-19;paypal;Selfie;Post;Beruflich
Row4032;2023-02-15T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4033;2023-02-15T13:00:00+00:00;10-19;creditcard;Selfie;E-Mail;Ehrenamtlich
Row4040;2023-02-15T18:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4051;2023-02-16T15:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row4052;2023-02-16T16:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4054;2023-02-16T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4056;2023-02-17T04:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4057;2023-02-17T05:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4059;2023-02-17T12:00:00+00:00;20-29;paypal;eID;E-Mail;Beruflich
Row4066;2023-02-18T14:00:00+00:00;30-39;paydirekt;Selfie;E-Mail;Beruflich
Row4068;2023-02-18T22:00:00+00:00;10-19;paypal;eID;E-Mail;Beruflich
Row4072;2023-02-19T19:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4073;2023-02-19T23:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4075;2023-02-20T10:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4079;2023-02-20T12:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4088;2023-02-21T10:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4089;2023-02-21T11:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4090;2023-02-21T12:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row4095;2023-02-21T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4096;2023-02-21T18:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row4099;2023-02-22T07:00:00+00:00;50-59;paypal;eID;E-Mail;Beruflich
Row4100;2023-02-22T10:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row4101;2023-02-22T10:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4105;2023-02-22T19:00:00+00:00;20-29;paypal;eID;Download;Beruflich
Row4109;2023-02-23T11:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row4113;2023-02-23T17:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row4114;2023-02-23T18:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row4116;2023-02-23T19:00:00+00:00;30-39;paydirekt;eID;Download;Beruflich
Row4121;2023-02-24T09:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row4123;2023-02-24T09:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row4125;2023-02-24T10:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4130;2023-02-24T13:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4133;2023-02-24T16:00:00+00:00;20-29;paypal;eID;E-Mail;Beruflich
Row4136;2023-02-24T19:00:00+00:00;40-49;creditcard;Selfie;Post;Beruflich
Row4137;2023-02-24T20:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4140;2023-02-25T12:00:00+00:00;10-19;paypal;Selfie;Post;Beruflich
Row4142;2023-02-25T19:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4143;2023-02-25T19:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4149;2023-02-26T20:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row4151;2023-02-27T08:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row4154;2023-02-27T09:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row4157;2023-02-27T11:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4159;2023-02-27T11:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4162;2023-02-27T11:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4172;2023-02-27T14:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row4175;2023-02-27T16:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row4176;2023-02-27T16:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4183;2023-02-27T21:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row4184;2023-02-27T21:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row4185;2023-02-27T22:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4186;2023-02-27T23:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4194;2023-02-28T12:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row4198;2023-02-28T16:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row4201;2023-02-28T18:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row4207;2023-03-01T12:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4209;2023-03-01T14:00:00+00:00;20-29;paypal;eID;Download;Beruflich
Row4210;2023-03-01T15:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row4211;2023-03-01T18:00:00+00:00;10-19;paydirekt;Selfie;E-Mail;Beruflich
Row4213;2023-03-01T20:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row4219;2023-03-02T14:00:00+00:00;20-29;paypal;eID;Post;Beruflich
Row4223;2023-03-02T18:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row4224;2023-03-02T19:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4226;2023-03-02T20:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row4229;2023-03-03T10:00:00+00:00;40-49;paypal;eID;E-Mail;Beruflich
Row4232;2023-03-03T12:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4235;2023-03-03T16:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4236;2023-03-03T18:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4238;2023-03-03T21:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4239;2023-03-03T22:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4241;2023-03-04T12:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4242;2023-03-04T15:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4243;2023-03-04T17:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row4246;2023-03-05T14:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4250;2023-03-06T05:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4251;2023-03-06T09:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4255;2023-03-06T12:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row4256;2023-03-06T12:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row4257;2023-03-06T13:00:00+00:00;10-19;paypal;eID;E-Mail;Beruflich
Row4258;2023-03-06T14:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4260;2023-03-06T16:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row4261;2023-03-06T17:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4264;2023-03-07T03:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4268;2023-03-07T15:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row4269;2023-03-07T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4273;2023-03-07T20:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4277;2023-03-08T10:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4279;2023-03-08T11:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4280;2023-03-08T12:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4282;2023-03-08T13:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row4283;2023-03-08T14:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4284;2023-03-08T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4291;2023-03-08T16:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4293;2023-03-08T17:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4295;2023-03-08T21:00:00+00:00;20-29;paydirekt;Selfie;E-Mail;Beruflich
Row4299;2023-03-09T10:00:00+00:00;20-29;paypal;eID;Post;Beruflich
Row4302;2023-03-09T12:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4306;2023-03-09T15:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4308;2023-03-09T17:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row4309;2023-03-09T17:00:00+00:00;50-59;giropay;Selfie;E-Mail;Beruflich
Row4310;2023-03-09T19:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4311;2023-03-09T21:00:00+00:00;30-39;creditcard;Selfie;Post;Beruflich
Row4312;2023-03-09T22:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4314;2023-03-10T11:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row4324;2023-03-11T12:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row4325;2023-03-11T14:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4326;2023-03-11T16:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4328;2023-03-11T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4330;2023-03-12T13:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row4331;2023-03-12T14:00:00+00:00;30-39;giropay;eID;E-Mail;Beruflich
