Match ID,City,Date,Match Type,Match Type Number,Season,Team Type,Team 1,Team 2,Toss Winner,Toss Decision,Venue,Winner,win_margin_type,Win Margin,Player of the Match,Event Name,Event Match Number,Event Stage,Gender,Umpire 1,Umpire 2,TV Umpire,Match Referee
1340532,Kandy,2022-11-25,ODI,4485,2022/23,international,Afghanistan,Sri Lanka,Afghanistan,bat,Pallekele International Cricket Stadium,Afghanistan,runs,60.0,Ibrahim Zadran,Afghanistan tour of Sri Lanka,1.0,,male,Nitin Menon,RSA Palliyaguruge,LE Hannibal,RS Madugalle
1340533,Kandy,2022-11-27,ODI,4488,2022/23,international,Afghanistan,Sri Lanka,Afghanistan,bat,Pallekele International Cricket Stadium,no result,,,,Afghanistan tour of Sri Lanka,2.0,,male,Nitin Menon,RR Wimalasiri,RSA Palliyaguruge,RS Madugalle
1340534,Kandy,2022-11-30,ODI,4490,2022/23,international,Afghanistan,Sri Lanka,Afghanistan,bat,Pallekele International Cricket Stadium,Sri Lanka,wickets,4.0,KIC Asalanka,Afghanistan tour of Sri Lanka,3.0,,male,LE Hannibal,Nitin Menon,RR Wimalasiri,RS Madugalle
1340845,Dhaka,2022-12-04,ODI,4493,2022/23,international,India,Bangladesh,Bangladesh,field,"Shere Bangla National Stadium, Mirpur",Bangladesh,wickets,1.0,Mehedi Hasan Miraz,India tour of Bangladesh,1.0,,male,MA Gough,Tanvir Ahmed,Sharfuddoula,RS Madugalle
1340846,Dhaka,2022-12-07,ODI,4496,2022/23,international,Bangladesh,India,Bangladesh,bat,"Shere Bangla National Stadium, Mirpur",Bangladesh,runs,5.0,Mehedi Hasan Miraz,India tour of Bangladesh,2.0,,male,Masudur Rahman,MA Gough,Gazi Sohel,RS Madugalle
1340847,Chattogram,2022-12-10,ODI,4499,2022/23,international,India,Bangladesh,Bangladesh,field,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,runs,227.0,Ishan Kishan,India tour of Bangladesh,3.0,,male,Gazi Sohel,MA Gough,Masudur Rahman,RS Madugalle
1341969,Windhoek,2022-11-19,ODI,4478,2022/23,international,Papua New Guinea,Namibia,Namibia,field,"Wanderers Cricket Ground, Windhoek",Namibia,wickets,8.0,T Lungameni,ICC Men's Cricket World Cup League 2,109.0,,male,BP Jele,C Thorburn,,ET Dube
1341970,Windhoek,2022-11-20,ODI,4479,2022/23,international,United States of America,Namibia,Namibia,field,"Wanderers Cricket Ground, Windhoek",United States of America,runs,71.0,G Singh,ICC Men's Cricket World Cup League 2,110.0,,male,BP Jele,Claus Schumacher,,ET Dube
1341971,Windhoek,2022-11-22,ODI,4481,2022/23,international,Papua New Guinea,United States of America,United States of America,field,"Wanderers Cricket Ground, Windhoek",United States of America,wickets,6.0,MD Patel,ICC Men's Cricket World Cup League 2,111.0,,male,C Thorburn,Claus Schumacher,,ET Dube
1341972,Windhoek,2022-11-23,ODI,4482,2022/23,international,Papua New Guinea,Namibia,Papua New Guinea,bat,"Wanderers Cricket Ground, Windhoek",Namibia,wickets,3.0,R Trumpelmann,ICC Men's Cricket World Cup League 2,112.0,,male,BP Jele,C Thorburn,,ET Dube
1341973,Windhoek,2022-11-25,ODI,4484,2022/23,international,United States of America,Papua New Guinea,United States of America,bat,"Wanderers Cricket Ground, Windhoek",United States of America,runs,35.0,SR Taylor,ICC Men's Cricket World Cup League 2,113.0,,male,A Louw,Claus Schumacher,,ET Dube
1341974,Windhoek,2022-11-26,ODI,4486,2022/23,international,United States of America,Namibia,Namibia,field,"Wanderers Cricket Ground, Windhoek",Namibia,wickets,6.0,,ICC Men's Cricket World Cup League 2,114.0,,male,A Louw,BP Jele,,ET Dube
1341975,Windhoek,2022-12-01,ODI,4491,2022/23,international,Namibia,Scotland,Scotland,field,"United Cricket Club Ground, Windhoek",Scotland,wickets,4.0,KJ Coetzer,ICC Men's Cricket World Cup League 2,115.0,,male,Claus Schumacher,S George,,ET Dube
1341976,Windhoek,2022-12-02,ODI,4492,2022/23,international,Nepal,Namibia,Namibia,field,"United Cricket Club Ground, Windhoek",no result,,,,ICC Men's Cricket World Cup League 2,116.0,,male,Claus Schumacher,S George,,ET Dube
1341977,Windhoek,2022-12-04,ODI,4494,2022/23,international,Nepal,Scotland,Scotland,field,"United Cricket Club Ground, Windhoek",Scotland,wickets,3.0,CB Sole,ICC Men's Cricket World Cup League 2,117.0,,male,A Louw,C Thorburn,,ET Dube
1341978,Windhoek,2022-12-05,ODI,4495,2022/23,international,Scotland,Namibia,Namibia,field,"United Cricket Club Ground, Windhoek",Namibia,wickets,3.0,HN Ya France,ICC Men's Cricket World Cup League 2,118.0,,male,C Thorburn,S George,,ET Dube
1341979,Windhoek,2022-12-07,ODI,4497,2022/23,international,Namibia,Nepal,Nepal,field,"United Cricket Club Ground, Windhoek",Namibia,runs,86.0,M van Lingen,ICC Men's Cricket World Cup League 2,119.0,,male,A Louw,S George,,ET Dube
1341980,Windhoek,2022-12-08,ODI,4498,2022/23,international,Nepal,Scotland,Nepal,bat,"United Cricket Club Ground, Windhoek",Scotland,wickets,8.0,CM McBride,ICC Men's Cricket World Cup League 2,120.0,,male,A Louw,C Thorburn,,ET Dube
1343683,Kirtipur,2022-11-14,ODI,4473,2022/23,international,United Arab Emirates,Nepal,Nepal,field,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,runs,84.0,Aayan Afzal Khan,United Arab Emirates tour of Nepal,1.0,,male,BB Pradhan,Masudur Rahman,DN Subedi,GF Labrooy
1343684,Kirtipur,2022-11-16,ODI,4474,2022/23,international,United Arab Emirates,Nepal,United Arab Emirates,bat,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,wickets,3.0,Gulsan Jha,United Arab Emirates tour of Nepal,2.0,,male,Masudur Rahman,VK Jha,DN Subedi,GF Labrooy
1343685,Kirtipur,2022-11-18,ODI,4476,2022/23,international,United Arab Emirates,Nepal,Nepal,field,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,wickets,6.0,Aasif Sheikh,United Arab Emirates tour of Nepal,3.0,,male,BB Pradhan,Masudur Rahman,DN Subedi,GF Labrooy
1348326,Harare,2023-01-18,ODI,4506,2022/23,international,Ireland,Zimbabwe,Zimbabwe,field,Harare Sports Club,Zimbabwe,wickets,3.0,RP Burl,Ireland tour of Zimbabwe,1.0,,male,I Chabi,MA Gough,L Rusere,AJ Pycroft
1348327,Harare,2023-01-21,ODI,4508,2022/23,international,Ireland,Zimbabwe,Zimbabwe,field,Harare Sports Club,Ireland,runs,46.0,J Little,Ireland tour of Zimbabwe,2.0,,male,F Mutizwa,MA Gough,C Phiri,AJ Pycroft
1348328,Harare,2023-01-23,ODI,4510,2022/23,international,Zimbabwe,Ireland,Zimbabwe,bat,Harare Sports Club,no result,,,,Ireland tour of Zimbabwe,3.0,,male,L Rusere,MA Gough,I Chabi,AJ Pycroft
1348643,Guwahati,2023-01-10,ODI,4501,2022/23,international,India,Sri Lanka,Sri Lanka,field,"Barsapara Cricket Stadium, Guwahati",India,runs,67.0,V Kohli,Sri Lanka tour of India,1.0,,male,AK Chaudhary,Nitin Menon,KN Ananthapadmanabhan,J Srinath
1348644,Kolkata,2023-01-12,ODI,4503,2022/23,international,Sri Lanka,India,Sri Lanka,bat,"Eden Gardens, Kolkata",India,wickets,4.0,Kuldeep Yadav,Sri Lanka tour of India,2.0,,male,KN Ananthapadmanabhan,Nitin Menon,J Madanagopal,J Srinath
1348645,Thiruvananthapuram,2023-01-15,ODI,4505,2022/23,international,India,Sri Lanka,India,bat,"Greenfield International Stadium, Thiruvananthapuram",India,runs,317.0,V Kohli,Sri Lanka tour of India,3.0,,male,J Madanagopal,Nitin Menon,AK Chaudhary,J Srinath
1348646,Hyderabad,2023-01-18,ODI,4507,2022/23,international,India,New Zealand,India,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,runs,12.0,Shubman Gill,New Zealand tour of India,1.0,,male,AK Chaudhary,Nitin Menon,KN Ananthapadmanabhan,J Srinath
1348647,Raipur,2023-01-21,ODI,4509,2022/23,international,New Zealand,India,India,field,"Shaheed Veer Narayan Singh International Stadium, Raipur",India,wickets,8.0,Mohammed Shami,New Zealand tour of India,2.0,,male,KN Ananthapadmanabhan,Nitin Menon,J Madanagopal,J Srinath
1348648,Indore,2023-01-24,ODI,4511,2022/23,international,India,New Zealand,New Zealand,field,"Holkar Cricket Stadium, Indore",India,runs,90.0,SN Thakur,New Zealand tour of India,3.0,,male,J Madanagopal,Nitin Menon,AK Chaudhary,J Srinath
1348656,Mumbai,2023-03-17,ODI,4538,2022/23,international,Australia,India,India,field,"Wankhede Stadium, Mumbai",India,wickets,5.0,RA Jadeja,Australia tour of India,1.0,,male,KN Ananthapadmanabhan,Nitin Menon,VK Sharma,J Srinath
1348657,Visakhapatnam,2023-03-19,ODI,4541,2022/23,international,India,Australia,Australia,field,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Australia,wickets,10.0,MA Starc,Australia tour of India,2.0,,male,Nitin Menon,VK Sharma,J Madanagopal,J Srinath
1348658,Chennai,2023-03-22,ODI,4545,2022/23,international,Australia,India,Australia,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Australia,runs,21.0,A Zampa,Australia tour of India,3.0,,male,J Madanagopal,Nitin Menon,KN Ananthapadmanabhan,J Srinath
1351397,Dhaka,2023-03-01,ODI,4525,2022/23,international,Bangladesh,England,Bangladesh,bat,"Shere Bangla National Stadium, Mirpur",England,wickets,3.0,DJ Malan,England tour of Bangladesh,1.0,,male,RSA Palliyaguruge,Tanvir Ahmed,Sharfuddoula,J Srinath
1351398,Dhaka,2023-03-03,ODI,4528,2022/23,international,England,Bangladesh,Bangladesh,field,"Shere Bangla National Stadium, Mirpur",England,runs,132.0,JJ Roy,England tour of Bangladesh,2.0,,male,RSA Palliyaguruge,Sharfuddoula,Gazi Sohel,J Srinath
1351399,Chattogram,2023-03-06,ODI,4531,2022/23,international,Bangladesh,England,Bangladesh,bat,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,runs,50.0,Shakib Al Hasan,England tour of Bangladesh,3.0,,male,Gazi Sohel,RSA Palliyaguruge,Masudur Rahman,J Srinath
1355717,Sylhet,2023-03-18,ODI,4539,2022/23,international,Bangladesh,Ireland,Ireland,field,Sylhet International Cricket Stadium,Bangladesh,runs,183.0,Towhid Hridoy,Ireland tour of Bangladesh,1.0,,male,RJ Tucker,Tanvir Ahmed,Sharfuddoula,DC Boon
1355718,Sylhet,2023-03-20,ODI,4542,2022/23,international,Bangladesh,Ireland,Ireland,field,Sylhet International Cricket Stadium,no result,,,,Ireland tour of Bangladesh,2.0,,male,RJ Tucker,Sharfuddoula,Masudur Rahman,DC Boon
1355719,Sylhet,2023-03-23,ODI,4547,2022/23,international,Ireland,Bangladesh,Ireland,bat,Sylhet International Cricket Stadium,Bangladesh,wickets,10.0,Hasan Mahmud,Ireland tour of Bangladesh,3.0,,male,Masudur Rahman,RJ Tucker,Gazi Sohel,DC Boon
1358073,Kirtipur,2023-02-14,ODI,4515,2022/23,international,Namibia,Nepal,Nepal,field,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,wickets,2.0,K Bhurtel,ICC Men's Cricket World Cup League 2,121.0,,male,BB Pradhan,Rashid Riaz,,Muhammad Javed
1358074,Kirtipur,2023-02-15,ODI,4516,2022/23,international,Namibia,Scotland,Scotland,field,"Tribhuvan University International Cricket Ground, Kirtipur",Scotland,wickets,10.0,HG Munsey,ICC Men's Cricket World Cup League 2,122.0,,male,BB Pradhan,DN Subedi,,Muhammad Javed
1358075,Kirtipur,2023-02-17,ODI,4517,2022/23,international,Scotland,Nepal,Nepal,field,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,wickets,3.0,DS Airee,ICC Men's Cricket World Cup League 2,123.0,,male,DN Subedi,Rashid Riaz,,Muhammad Javed
1358076,Kirtipur,2023-02-18,ODI,4518,2022/23,international,Namibia,Nepal,Nepal,field,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,wickets,3.0,Aasif Sheikh,ICC Men's Cricket World Cup League 2,124.0,,male,BB Pradhan,Rashid Riaz,,Muhammad Javed
1358077,Kirtipur,2023-02-20,ODI,4519,2022/23,international,Scotland,Namibia,Namibia,field,"Tribhuvan University International Cricket Ground, Kirtipur",Scotland,runs,43.0,R Trumpelmann,ICC Men's Cricket World Cup League 2,125.0,,male,BB Pradhan,DN Subedi,,Muhammad Javed
1358078,Kirtipur,2023-02-21,ODI,4520,2022/23,international,Scotland,Nepal,Nepal,field,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,wickets,2.0,RK Paudel,ICC Men's Cricket World Cup League 2,126.0,,male,DN Subedi,Rashid Riaz,,Muhammad Javed
1358079,Dubai,2023-02-23,ODI,4521,2022/23,international,Namibia,United Arab Emirates,United Arab Emirates,field,Dubai International Cricket Stadium,United Arab Emirates,wickets,1.0,Aayan Afzal Khan,ICC Men's Cricket World Cup League 2,127.0,,male,Akbar Ali,Bismillah Shinwari,,GF Labrooy
1358080,Dubai,2023-02-25,ODI,4522,2022/23,international,United Arab Emirates,Namibia,Namibia,field,Dubai International Cricket Stadium,Namibia,wickets,7.0,M van Lingen,ICC Men's Cricket World Cup League 2,128.0,,male,Bismillah Shinwari,LE Hannibal,,GF Labrooy
1358082,Dubai,2023-02-28,ODI,4524,2022/23,international,Papua New Guinea,United Arab Emirates,United Arab Emirates,field,Dubai International Cricket Stadium,Papua New Guinea,runs,131.0,CA Soper,ICC Men's Cricket World Cup League 2,130.0,,male,Bismillah Shinwari,LE Hannibal,,Ali Naqvi
1358083,Dubai,2023-03-02,ODI,4526,2022/23,international,United Arab Emirates,Nepal,Nepal,field,Dubai International Cricket Stadium,United Arab Emirates,runs,68.0,Rohan Mustafa,ICC Men's Cricket World Cup League 2,131.0,,male,Akbar Ali,Bismillah Shinwari,,Ali Naqvi
1358084,Dubai,2023-03-03,ODI,4527,2022/23,international,Papua New Guinea,Nepal,Papua New Guinea,bat,Dubai International Cricket Stadium,Nepal,wickets,3.0,Aasif Sheikh,ICC Men's Cricket World Cup League 2,132.0,,male,Akbar Ali,LE Hannibal,,Ali Naqvi
1358085,Dubai,2023-03-05,ODI,4529,2022/23,international,United Arab Emirates,Papua New Guinea,Papua New Guinea,field,Dubai International Cricket Stadium,Papua New Guinea,wickets,5.0,R Hekure,ICC Men's Cricket World Cup League 2,133.0,,male,Bismillah Shinwari,LE Hannibal,Akbar Ali,Ali Naqvi
1358086,Dubai,2023-03-06,ODI,4530,2022/23,international,Nepal,United Arab Emirates,Nepal,bat,Dubai International Cricket Stadium,Nepal,runs,42.0,B Sharki,ICC Men's Cricket World Cup League 2,134.0,,male,Akbar Ali,Bismillah Shinwari,,Ali Naqvi
1358087,Kirtipur,2023-03-09,ODI,4532,2022/23,international,Nepal,Papua New Guinea,Papua New Guinea,field,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,runs,52.0,Aasif Sheikh,ICC Men's Cricket World Cup League 2,135.0,,male,RR Wimalasiri,VK Jha,,M Nayyar
1358088,Kirtipur,2023-03-10,ODI,4533,2022/23,international,Papua New Guinea,United Arab Emirates,United Arab Emirates,field,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,runs,56.0,S Bau,ICC Men's Cricket World Cup League 2,136.0,,male,BB Pradhan,VK Jha,,M Nayyar
1358089,Kirtipur,2023-03-12,ODI,4534,2022/23,international,Nepal,United Arab Emirates,Nepal,bat,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,runs,177.0,RK Paudel,ICC Men's Cricket World Cup League 2,137.0,,male,BB Pradhan,RR Wimalasiri,,M Nayyar
1358090,Kirtipur,2023-03-13,ODI,4535,2022/23,international,Papua New Guinea,Nepal,Nepal,field,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,wickets,9.0,S Lamichhane,ICC Men's Cricket World Cup League 2,138.0,,male,RR Wimalasiri,VK Jha,,M Nayyar
1358091,Kirtipur,2023-03-15,ODI,4536,2022/23,international,Papua New Guinea,United Arab Emirates,Papua New Guinea,bat,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,wickets,6.0,Waseem Muhammad,ICC Men's Cricket World Cup League 2,139.0,,male,BB Pradhan,VK Jha,,M Nayyar
1358092,Kirtipur,2023-03-16,ODI,4537,2022/23,international,United Arab Emirates,Nepal,United Arab Emirates,bat,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,runs,9.0,Asif Khan,ICC Men's Cricket World Cup League 2,140.0,,male,BB Pradhan,RR Wimalasiri,,M Nayyar
1362379,Harare,2023-03-21,ODI,4543,2022/23,international,Zimbabwe,Netherlands,Netherlands,field,Harare Sports Club,Netherlands,wickets,3.0,AT Nidamanuru,Netherlands tour of Zimbabwe,1.0,,male,Aleem Dar,I Chabi,L Rusere,AJ Pycroft
1362380,Harare,2023-03-23,ODI,4546,2022/23,international,Zimbabwe,Netherlands,Zimbabwe,bat,Harare Sports Club,Zimbabwe,runs,1.0,W Madhevere,Netherlands tour of Zimbabwe,2.0,,male,Aleem Dar,F Mutizwa,I Chabi,AJ Pycroft
1362381,Harare,2023-03-25,ODI,4549,2022/23,international,Netherlands,Zimbabwe,Netherlands,bat,Harare Sports Club,Zimbabwe,wickets,7.0,SC Williams,Netherlands tour of Zimbabwe,3.0,,male,Aleem Dar,L Rusere,F Mutizwa,AJ Pycroft
1364124,Chelmsford,2023-05-09,ODI,4576,2023,international,Bangladesh,Ireland,Ireland,field,"County Ground, Chelmsford",no result,,,,Ireland v Bangladesh,1.0,,male,MA Gough,R Black,AT Holdstock,JJ Crowe
1364125,Chelmsford,2023-05-12,ODI,4577,2023,international,Ireland,Bangladesh,Bangladesh,field,"County Ground, Chelmsford",Bangladesh,wickets,3.0,Nazmul Hossain Shanto,ICC Men's Cricket World Cup Super League,2.0,,male,AT Holdstock,PA Reynolds,MA Gough,JJ Crowe
1365092,Windhoek,2023-03-26,ODI,4550,2023,international,United States of America,Namibia,Namibia,field,"Wanderers Cricket Ground, Windhoek",United States of America,runs,80.0,G Singh,ICC Cricket World Cup Qualifier Play-off,1.0,,male,C Phiri,D Odhiambo,,GH Pienaar
1365093,Windhoek,2023-03-27,ODI,4551,2023,international,United Arab Emirates,Papua New Guinea,Papua New Guinea,field,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,runs,21.0,Aayan Afzal Khan,ICC Cricket World Cup Qualifier Play-off,2.0,,male,A Louw,Patric Makumbi,,GH Pienaar
1365095,Windhoek,2023-03-29,ODI,4553,2023,international,Canada,United States of America,United States of America,field,"Wanderers Cricket Ground, Windhoek",Canada,runs,26.0,H Thaker,ICC Cricket World Cup Qualifier Play-off,4.0,,male,Claus Schumacher,D Odhiambo,,GH Pienaar
1365097,Windhoek,2023-03-30,ODI,4555,2023,international,Jersey,Namibia,Jersey,bat,"Wanderers Cricket Ground, Windhoek",Namibia,wickets,8.0,M van Lingen,ICC Cricket World Cup Qualifier Play-off,6.0,,male,IO Oyieko,Patric Makumbi,,GH Pienaar
1365098,Windhoek,2023-03-30,ODI,4556,2023,international,United Arab Emirates,United States of America,United Arab Emirates,bat,"United Cricket Club Ground, Windhoek",United States of America,wickets,5.0,SR Mukkamalla,ICC Cricket World Cup Qualifier Play-off,7.0,,male,A Louw,Claus Schumacher,,O Chirombe
1365099,Windhoek,2023-04-01,ODI,4559,2023,international,Canada,United Arab Emirates,Canada,bat,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,wickets,6.0,Waseem Muhammad,ICC Cricket World Cup Qualifier Play-off,8.0,,male,C Phiri,D Odhiambo,,GH Pienaar
1365100,Windhoek,2023-04-01,ODI,4560,2023,international,Jersey,Papua New Guinea,Jersey,bat,"United Cricket Club Ground, Windhoek",Jersey,runs,11.0,JAD Lawrenson,ICC Cricket World Cup Qualifier Play-off,9.0,,male,A Louw,Patric Makumbi,,O Chirombe
1365101,Windhoek,2023-04-02,ODI,4561,2023,international,United States of America,Papua New Guinea,United States of America,bat,"Wanderers Cricket Ground, Windhoek",United States of America,runs,117.0,SR Taylor,ICC Cricket World Cup Qualifier Play-off,10.0,,male,Claus Schumacher,Patric Makumbi,,GH Pienaar
1365102,Windhoek,2023-04-02,ODI,4562,2023,international,United Arab Emirates,Namibia,Namibia,field,"United Cricket Club Ground, Windhoek",United Arab Emirates,runs,28.0,Asif Khan,ICC Cricket World Cup Qualifier Play-off,11.0,,male,C Phiri,D Odhiambo,,O Chirombe
1365103,Windhoek,2023-04-04,ODI,4564,2023,international,Namibia,Canada,Namibia,bat,"Wanderers Cricket Ground, Windhoek",Namibia,runs,111.0,S Fouché,ICC Cricket World Cup Qualifier Play-off,12.0,,male,C Phiri,IO Oyieko,,GH Pienaar
1365104,Windhoek,2023-04-04,ODI,4565,2023,international,United States of America,Jersey,Jersey,field,"United Cricket Club Ground, Windhoek",United States of America,runs,25.0,Ali Khan,ICC Cricket World Cup Qualifier Play-off,13.0,,male,A Louw,Claus Schumacher,,O Chirombe
1365105,Windhoek,2023-04-05,ODI,4566,2023,international,United Arab Emirates,Jersey,United Arab Emirates,bat,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,runs,66.0,Asif Khan,ICC Cricket World Cup Qualifier Play-off,14.0,,male,A Louw,IO Oyieko,,GH Pienaar
1365106,Windhoek,2023-04-05,ODI,4567,2023,international,Canada,Papua New Guinea,Canada,bat,"United Cricket Club Ground, Windhoek",Canada,runs,90.0,JOA Gordon,ICC Cricket World Cup Qualifier Play-off,15.0,,male,C Phiri,Claus Schumacher,,O Chirombe
1365552,Chelmsford,2023-05-14,ODI,4578,2023,international,Bangladesh,Ireland,Ireland,field,"County Ground, Chelmsford",Bangladesh,runs,5.0,Mustafizur Rahman,ICC Men's Cricket World Cup Super League,3.0,,male,MA Gough,R Black,AT Holdstock,JJ Crowe
1367985,Kirtipur,2023-04-21,ODI,4568,2023,international,Nepal,Oman,Oman,field,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,runs,84.0,Kushal Malla,ACC Men's Premier Cup,7.0,,male,N D'Souza,Shiju Sam,A Natarajan,Sarika Prasad
