Entity,Code,Year,"Age-standardized deaths from malignant neoplasms in both sexes in those aged all ages per 100,000 people","Deaths from malignant neoplasms per 100,000 people in, both sexes aged all ages"
Guyana,GUY,2010,88.68601,58.177082
Guyana,GUY,2011,94.00159,64.49228
Guyana,GUY,2012,81.86769,59.968307
Guyana,GUY,2013,78.43445,59.793095
Guyana,GUY,2014,83.79906,63.926224
Guyana,GUY,2015,85.92487,68.540276
Guyana,GUY,2016,72.47137,59.115753
Guyana,GUY,2017,87.22809,73.78532
Guyana,GUY,2018,82.45707,70.9879
Guyana,GUY,2019,74.02576,66.6866
Hong Kong,HKG,1955,86.265175,49.94625
Hong Kong,HKG,1956,87.41611,51.263065
Hong Kong,HKG,1957,92.56806,53.508636
Hong Kong,HKG,1958,106.28655,64.11891
Hong Kong,HKG,1959,105.86748,63.083908
Hong Kong,HKG,1960,108.61552,64.56124
Hong Kong,HKG,1961,113.9265,71.96742
Hong Kong,HKG,1962,120.69874,75.27532
Hong Kong,HKG,1963,125.11083,78.838905
Hong Kong,HKG,1964,131.42976,83.20493
Hong Kong,HKG,1965,134.35068,87.69004
Hong Kong,HKG,1966,135.7817,89.5066
Hong Kong,HKG,1967,136.25352,90.79188
Hong Kong,HKG,1968,137.90715,94.19623
Hong Kong,HKG,1969,141.70099,99.355576
Hong Kong,HKG,1970,138.91571,100.1263
Hong Kong,HKG,1971,143.41333,104.73883
Hong Kong,HKG,1972,144.35965,107.27246
Hong Kong,HKG,1973,143.45029,109.1132
Hong Kong,HKG,1974,142.52242,110.25309
Hong Kong,HKG,1975,148.76144,117.00397
Hong Kong,HKG,1976,152.45915,120.773056
Hong Kong,HKG,1977,154.80072,125.213234
Hong Kong,HKG,1978,157.4801,129.77878
Hong Kong,HKG,1979,154.58826,126.591835
Hong Kong,HKG,1980,153.99721,126.87701
Hong Kong,HKG,1981,148.89761,127.78177
Hong Kong,HKG,1982,148.31384,130.13817
Hong Kong,HKG,1983,151.56798,136.0009
Hong Kong,HKG,1984,149.31995,136.96867
Hong Kong,HKG,1985,148.12834,138.95036
Hong Kong,HKG,1986,154.69304,145.53735
Hong Kong,HKG,1987,153.10193,147.11227
Hong Kong,HKG,1988,146.28632,143.92833
Hong Kong,HKG,1989,148.7067,149.00893
Hong Kong,HKG,1990,151.75055,151.96774
Hong Kong,HKG,1991,150.21352,153.47188
Hong Kong,HKG,1992,149.05766,155.2267
Hong Kong,HKG,1993,148.28008,157.30698
Hong Kong,HKG,1994,143.77803,154.9147
Hong Kong,HKG,1995,141.90547,157.24242
Hong Kong,HKG,1996,137.37265,157.47028
Hong Kong,HKG,1997,137.61812,159.84775
Hong Kong,HKG,1998,138.54288,163.37851
Hong Kong,HKG,1999,137.93665,166.15454
Hong Kong,HKG,2000,136.49701,168.37209
Hong Kong,HKG,2001,133.41093,169.87624
Hong Kong,HKG,2002,131.10834,172.8622
Hong Kong,HKG,2003,125.73824,171.00493
Hong Kong,HKG,2004,124.3742,173.81883
Hong Kong,HKG,2005,125.19995,180.67868
Hong Kong,HKG,2006,118.66976,176.35735
Hong Kong,HKG,2007,116.46746,178.0721
Hong Kong,HKG,2008,114.21336,179.02211
Hong Kong,HKG,2009,113.726524,184.12976
Hong Kong,HKG,2010,111.58757,186.15643
Hong Kong,HKG,2011,109.627174,187.24193
Hong Kong,HKG,2012,106.227394,186.51488
Hong Kong,HKG,2013,104.55475,189.29083
Hong Kong,HKG,2014,103.29488,190.92607
Hong Kong,HKG,2015,104.23506,196.34358
Hong Kong,HKG,2016,100.408745,193.67282
Hong Kong,HKG,2017,97.88531,194.19078
Hungary,HUN,1955,134.8648,141.8844
Hungary,HUN,1956,141.8719,150.1014
Hungary,HUN,1957,143.75087,155.853
Hungary,HUN,1958,146.38213,160.37889
Hungary,HUN,1959,150.94098,167.63611
Hungary,HUN,1960,150.62367,169.18916
Hungary,HUN,1961,151.67372,172.70642
Hungary,HUN,1962,153.59047,177.27219
Hungary,HUN,1963,151.90404,178.24324
Hungary,HUN,1964,155.84851,185.68549
Hungary,HUN,1965,158.32002,191.42877
Hungary,HUN,1966,160.4478,197.16663
Hungary,HUN,1967,161.59909,201.72073
Hungary,HUN,1968,161.81644,204.08939
Hungary,HUN,1969,164.70114,209.57433
Hungary,HUN,1970,166.22272,215.35321
Hungary,HUN,1971,171.85258,224.07524
Hungary,HUN,1972,171.08372,224.86897
Hungary,HUN,1973,172.68005,228.98553
Hungary,HUN,1974,178.8588,239.64804
Hungary,HUN,1975,179.24268,242.05453
Hungary,HUN,1976,178.56656,241.09561
Hungary,HUN,1977,179.35321,243.68895
Hungary,HUN,1978,185.26619,252.04729
Hungary,HUN,1979,184.49423,251.83891
Hungary,HUN,1980,185.88869,257.2098
Hungary,HUN,1981,186.91975,260.35773
Hungary,HUN,1982,189.42314,263.92093
Hungary,HUN,1983,190.49352,265.8403
Hungary,HUN,1984,190.89313,267.3672
Hungary,HUN,1985,189.75821,267.4317
Hungary,HUN,1986,196.3249,277.06808
Hungary,HUN,1987,198.43942,281.09717
Hungary,HUN,1988,197.61156,281.7817
Hungary,HUN,1989,201.02475,287.8265
Hungary,HUN,1990,206.61789,297.58084
Hungary,HUN,1991,209.31549,302.76477
Hungary,HUN,1992,214.54286,311.6013
Hungary,HUN,1993,213.23053,310.89484
Hungary,HUN,1994,214.42717,316.174
Hungary,HUN,1995,213.80214,318.9187
Hungary,HUN,1996,215.21321,324.64578
Hungary,HUN,1997,214.2862,325.13528
Hungary,HUN,1998,213.29117,326.75958
Hungary,HUN,1999,219.40906,335.9422
Hungary,HUN,2000,214.93474,331.99588
Hungary,HUN,2001,205.26263,327.05527
Hungary,HUN,2002,202.61441,324.97565
Hungary,HUN,2003,203.47522,331.01172
Hungary,HUN,2004,201.2104,331.46848
Hungary,HUN,2005,183.29652,303.5075
Hungary,HUN,2006,185.02826,310.61316
Hungary,HUN,2007,185.72742,315.10236
Hungary,HUN,2008,185.84908,319.8884
Hungary,HUN,2009,187.10187,324.62476
Hungary,HUN,2010,183.31557,324.61923
Hungary,HUN,2011,182.81674,327.6263
Hungary,HUN,2012,182.93286,334.90717
Hungary,HUN,2013,178.15364,331.0192
Hungary,HUN,2014,176.22325,331.91208
Hungary,HUN,2015,174.19972,333.1495
Hungary,HUN,2016,172.4072,336.1211
Hungary,HUN,2017,170.0656,335.5549
Hungary,HUN,2018,167.32343,333.34137
Hungary,HUN,2019,162.29523,327.6178
Hungary,HUN,2020,159.74583,327.34836
Hungary,HUN,2021,153.01105,317.54703
Hungary,HUN,2022,150.33339,317.0433
Iceland,ISL,1951,158.70988,146.49243
Iceland,ISL,1952,156.92758,145.17218
Iceland,ISL,1953,150.46773,139.64262
Iceland,ISL,1954,137.21991,128.07245
Iceland,ISL,1955,142.52916,133.16423
Iceland,ISL,1956,131.50691,124.14649
Iceland,ISL,1957,155.2086,143.81068
Iceland,ISL,1958,135.43271,124.62908
Iceland,ISL,1959,158.12463,148.25581
Iceland,ISL,1960,177.16867,162.77747
Iceland,ISL,1961,152.60866,143.33519
Iceland,ISL,1962,162.88734,154.05702
Iceland,ISL,1963,146.80263,138.93376
Iceland,ISL,1964,145.45473,138.62434
Iceland,ISL,1965,135.69783,128.89813
Iceland,ISL,1966,147.18379,141.54318
Iceland,ISL,1967,153.34023,146.95522
Iceland,ISL,1968,148.93279,146.26866
Iceland,ISL,1969,145.67632,144.122
Iceland,ISL,1970,133.15837,130.56235
Iceland,ISL,1971,140.57762,140.57198
Iceland,ISL,1972,146.46326,150.50168
Iceland,ISL,1973,132.01398,133.30193
Iceland,ISL,1974,142.413,145.44609
Iceland,ISL,1975,144.55049,146.85635
Iceland,ISL,1976,127.6324,134.87738
Iceland,ISL,1977,139.23773,150.9689
Iceland,ISL,1978,125.43962,135.0626
Iceland,ISL,1979,128.10156,140.00887
Iceland,ISL,1980,128.35518,145.9886
Iceland,ISL,1981,138.77107,158.14558
Iceland,ISL,1982,150.41617,167.09402
Iceland,ISL,1983,145.51324,166.1746
Iceland,ISL,1984,139.79617,162.00418
Iceland,ISL,1985,140.2111,163.21458
Iceland,ISL,1986,129.08113,152.54935
Iceland,ISL,1987,152.09238,178.12119
Iceland,ISL,1988,150.02867,177.67107
Iceland,ISL,1989,147.5866,175.70241
Iceland,ISL,1990,150.89717,178.17897
Iceland,ISL,1991,143.60043,172.86821
Iceland,ISL,1992,137.717,164.30487
Iceland,ISL,1993,139.83461,170.96284
Iceland,ISL,1994,135.76596,166.54135
Iceland,ISL,1995,140.34363,176.20651
Iceland,ISL,1996,156.6596,199.33061
Iceland,ISL,1997,153.61024,193.78772
Iceland,ISL,1998,136.69548,181.88858
Iceland,ISL,1999,143.07225,190.12642
Iceland,ISL,2000,133.39375,176.06009
Iceland,ISL,2001,126.00527,170.1432
Iceland,ISL,2002,128.61598,177.00716
Iceland,ISL,2003,121.36422,169.73643
Iceland,ISL,2004,122.53995,174.99069
Iceland,ISL,2005,121.099174,172.7145
Iceland,ISL,2006,117.53587,161.99307
Iceland,ISL,2007,126.974174,183.68893
Iceland,ISL,2008,121.79568,175.04031
Iceland,ISL,2009,119.00347,176.0398
Iceland,ISL,2010,117.830315,179.22218
Iceland,ISL,2011,119.36955,183.37782
Iceland,ISL,2012,113.67073,181.78076
Iceland,ISL,2013,111.179276,180.99603
Iceland,ISL,2014,115.92035,189.37918
Iceland,ISL,2015,108.59459,181.6728
Iceland,ISL,2016,117.70323,200.6326
Iceland,ISL,2017,101.007164,172.97638
Iceland,ISL,2018,98.0142,165.8537
Iceland,ISL,2019,101.39262,175.28143
Iceland,ISL,2020,96.797745,169.73064
Iceland,ISL,2021,93.82227,166.70245
Iceland,ISL,2022,104.04965,195.42955
Iran,IRN,2013,59.52704,44.26534
Iran,IRN,2014,60.864086,46.319813
Iran,IRN,2015,76.25535,59.338367
Iran,IRN,2016,75.72593,63.6374
Iran,IRN,2017,83.41384,67.953835
Iraq,IRQ,2008,55.03349,27.85553
Iraq,IRQ,2015,56.47686,27.777262
Iraq,IRQ,2016,58.551353,28.677462
Ireland,IRL,1950,123.33114,141.89963
Ireland,IRL,1951,129.97308,149.42917
Ireland,IRL,1952,127.70894,147.54488
Ireland,IRL,1953,131.28473,151.81418
Ireland,IRL,1954,133.56677,156.20537
Ireland,IRL,1955,136.39435,160.73262
Ireland,IRL,1956,133.91318,157.68408
Ireland,IRL,1957,141.14546,167.03639
Ireland,IRL,1958,136.79099,164.10796
Ireland,IRL,1959,139.3912,167.84961
Ireland,IRL,1960,138.5282,168.11441
Ireland,IRL,1961,136.76323,166.90913
Ireland,IRL,1962,142.85234,173.03886
Ireland,IRL,1963,142.3844,173.26315
Ireland,IRL,1964,142.98059,173.2542
Ireland,IRL,1965,142.53555,173.12239
Ireland,IRL,1966,146.93437,179.36893
Ireland,IRL,1967,145.61443,175.809
Ireland,IRL,1968,150.31068,181.82756
Ireland,IRL,1969,157.18265,189.48161
Ireland,IRL,1970,156.38316,188.28963
Ireland,IRL,1971,158.55348,190.71283
Ireland,IRL,1972,158.61046,191.19989
Ireland,IRL,1973,159.57155,190.19994
Ireland,IRL,1974,165.6277,197.37822
Ireland,IRL,1975,166.78873,196.71292
Ireland,IRL,1976,166.87369,194.68971
Ireland,IRL,1977,160.98233,187.81137
Ireland,IRL,1978,163.66699,187.62825
Ireland,IRL,1979,160.45808,182.91669
Ireland,IRL,1980,162.26112,184.85739
Ireland,IRL,1981,158.90434,180.63542
Ireland,IRL,1982,161.65483,181.7973
Ireland,IRL,1983,164.2956,184.46408
Ireland,IRL,1984,165.00229,188.89204
Ireland,IRL,1985,164.61792,188.9548
Ireland,IRL,1986,168.54845,194.48132
Ireland,IRL,1987,167.36845,196.61859
Ireland,IRL,1988,171.53374,202.20464
Ireland,IRL,1989,172.79272,208.77902
Ireland,IRL,1990,166.03065,203.12901
Ireland,IRL,1991,167.48662,205.91655
Ireland,IRL,1992,170.64558,212.17494
Ireland,IRL,1993,168.94922,212.47585
Ireland,IRL,1994,165.06067,206.69846
Ireland,IRL,1995,164.3012,208.78572
Ireland,IRL,1996,159.28696,203.77264
Ireland,IRL,1997,159.81207,204.29477
Ireland,IRL,1998,156.85489,201.99391
Ireland,IRL,1999,156.04123,201.54227
Ireland,IRL,2000,156.60443,202.2939
Ireland,IRL,2001,151.90236,198.37814
Ireland,IRL,2002,146.28917,191.53973
Ireland,IRL,2003,145.18294,191.0848
Ireland,IRL,2004,145.62323,193.58206
Ireland,IRL,2005,140.48964,187.59433
Ireland,IRL,2006,142.6503,190.24347
Ireland,IRL,2007,138.02364,182.4603
Ireland,IRL,2008,139.80757,185.41061
Ireland,IRL,2009,139.23088,188.28046
Ireland,IRL,2010,129.60216,175.0206
Ireland,IRL,2011,134.70486,189.44727
Ireland,IRL,2012,129.99837,186.91907
Ireland,IRL,2013,128.96057,189.95782
Ireland,IRL,2014,132.86504,194.99252
Ireland,IRL,2015,123.36383,189.36441
Ireland,IRL,2016,123.00648,193.05438
Ireland,IRL,2017,119.0063,189.69443
Ireland,IRL,2018,117.06231,190.6109
Ireland,IRL,2019,115.55594,192.55936
Ireland,IRL,2020,112.81574,191.43617
Israel,ISR,1975,134.57724,120.28247
Israel,ISR,1976,137.71257,123.124825
Israel,ISR,1977,138.77052,125.10379
Israel,ISR,1978,140.8854,127.9857
Israel,ISR,1979,143.14641,131.02155
Israel,ISR,1980,135.31987,125.264244
Israel,ISR,1981,127.93504,119.62934
Israel,ISR,1982,125.7082,117.838425
Israel,ISR,1983,128.00928,126.461266
Israel,ISR,1984,126.36066,123.70465
Israel,ISR,1985,122.659035,120.4139
Israel,ISR,1986,125.05716,123.94157
Israel,ISR,1987,124.431496,122.868454
Israel,ISR,1988,124.6372,123.71668
Israel,ISR,1989,121.88382,121.021645
Israel,ISR,1990,124.90528,125.576706
Israel,ISR,1991,125.634674,127.9366
Israel,ISR,1992,123.58848,128.0765
Israel,ISR,1993,130.85225,137.58696
Israel,ISR,1994,133.99191,142.33327
Israel,ISR,1995,134.40407,145.23256
Israel,ISR,1996,132.42766,147.6843
Israel,ISR,1997,127.13979,142.49687
Israel,ISR,1998,131.82469,148.5253
Israel,ISR,1999,124.61049,140.63214
Israel,ISR,2000,124.86032,141.16249
Israel,ISR,2001,123.85621,141.8534
Israel,ISR,2002,123.68264,142.3297
Israel,ISR,2003,122.52069,142.41191
Israel,ISR,2004,116.15372,136.29085
Israel,ISR,2005,116.72487,137.61652
Israel,ISR,2006,114.26158,136.45308
Israel,ISR,2007,114.00075,137.03123
Israel,ISR,2008,112.6319,136.58885
Israel,ISR,2009,106.86082,132.5618
Israel,ISR,2010,108.90932,136.15685
Israel,ISR,2011,103.56256,132.49063
Israel,ISR,2012,105.18495,134.50435
Israel,ISR,2013,102.78261,132.73848
Israel,ISR,2014,101.851814,133.05066
Israel,ISR,2015,100.40906,132.65874
Israel,ISR,2016,96.92244,129.61606
Israel,ISR,2017,94.737976,128.80357
Israel,ISR,2018,94.04043,129.08144
Israel,ISR,2019,93.4821,129.77641
Israel,ISR,2020,90.19306,127.59469
Italy,ITA,1951,113.04732,113.49839
Italy,ITA,1952,115.97126,116.56663
Italy,ITA,1953,117.13235,118.95522
Italy,ITA,1954,119.74177,122.85812
Italy,ITA,1955,121.66285,126.53189
Italy,ITA,1956,126.92989,133.55751
Italy,ITA,1957,127.05077,135.01907
Italy,ITA,1958,126.35219,136.04622
Italy,ITA,1959,129.60698,141.3965
Italy,ITA,1960,133.76485,147.772
Italy,ITA,1961,132.10411,148.4328
Italy,ITA,1962,134.6122,152.98212
Italy,ITA,1963,137.15715,156.83138
Italy,ITA,1964,139.56564,160.21837
Italy,ITA,1965,141.61578,164.13303
Italy,ITA,1966,141.756,166.62973
Italy,ITA,1967,141.88857,168.204
Italy,ITA,1968,145.2444,173.46806
Italy,ITA,1969,149.02377,179.77943
Italy,ITA,1970,146.56268,178.79433
Italy,ITA,1971,149.31175,183.98804
Italy,ITA,1972,150.769,187.01779
Italy,ITA,1973,153.09276,190.92307
Italy,ITA,1974,148.61269,191.37671
Italy,ITA,1975,148.74098,194.02362
Italy,ITA,1976,150.0962,198.34996
Italy,ITA,1977,150.76793,200.80055
Italy,ITA,1978,151.40442,204.03636
Italy,ITA,1979,153.26941,209.2445
Italy,ITA,1980,153.6465,213.48456
Italy,ITA,1981,152.96191,216.3051
Italy,ITA,1982,157.7792,222.61143
Italy,ITA,1983,160.83952,229.23228
Italy,ITA,1984,158.7546,229.10312
Italy,ITA,1985,159.23405,234.10306
Italy,ITA,1986,158.48045,236.47775
Italy,ITA,1987,160.78764,243.96806
Italy,ITA,1988,160.78201,248.33644
Italy,ITA,1989,157.59372,247.91885
Italy,ITA,1990,156.88824,251.53093
Italy,ITA,1991,157.11826,258.42725
Italy,ITA,1992,155.74516,261.79382
Italy,ITA,1993,154.71898,265.23703
Italy,ITA,1994,153.95592,268.4405
Italy,ITA,1995,146.8759,260.3176
Italy,ITA,1996,145.91896,264.54767
Italy,ITA,1997,143.5786,265.18222
Italy,ITA,1998,142.52162,267.9372
Italy,ITA,1999,138.86185,266.7376
Italy,ITA,2000,138.19707,269.53882
Italy,ITA,2001,138.11337,276.46432
Italy,ITA,2002,134.15465,274.44562
Italy,ITA,2003,133.03406,276.04886
Italy,ITA,2004,131.19513,275.46692
Italy,ITA,2005,128.17165,273.76474
Italy,ITA,2006,126.12934,273.0589
Italy,ITA,2007,125.18814,275.88245
Italy,ITA,2008,123.306145,275.51562
Italy,ITA,2009,122.23815,277.15985
Italy,ITA,2010,119.86725,276.5272
Italy,ITA,2011,120.00093,282.72906
Italy,ITA,2012,118.96639,284.14642
Italy,ITA,2013,115.131004,279.15155
Italy,ITA,2014,112.98676,278.1714
Italy,ITA,2015,111.85179,280.48306
Italy,ITA,2016,109.984024,280.87256
Italy,ITA,2017,108.33343,281.73648
Italy,ITA,2018,107.72713,285.13348
Italy,ITA,2019,104.0509,285.20236
Italy,ITA,2020,102.924934,283.0017
Jamaica,JAM,1960,129.42273,68.95832
Jamaica,JAM,1961,134.37152,70.56017
Jamaica,JAM,1965,121.05163,82.948524
Jamaica,JAM,1967,141.27705,80.90637
Jamaica,JAM,1977,128.65402,76.17149
Jamaica,JAM,1980,87.96386,64.49835
Jamaica,JAM,1981,97.17044,72.374016
Jamaica,JAM,1982,120.90661,74.17
Jamaica,JAM,1983,112.70955,87.24922
Jamaica,JAM,1984,150.01552,90.083435
Jamaica,JAM,1985,119.92823,91.38901
Jamaica,JAM,1986,108.39216,84.34538
Jamaica,JAM,1987,115.10021,90.42714
Jamaica,JAM,1988,108.92405,86.632225
Jamaica,JAM,1989,105.017914,84.00375
Jamaica,JAM,1990,95.58425,78.14353
Jamaica,JAM,1991,92.85644,76.08634
Jamaica,JAM,2000,115.32454,103.51448
Jamaica,JAM,2001,108.33945,97.31925
Jamaica,JAM,2002,97.423225,88.64231
Jamaica,JAM,2003,105.59259,98.02775
Jamaica,JAM,2004,109.191696,101.76091
Jamaica,JAM,2005,107.13901,100.94879
Jamaica,JAM,2006,104.53834,100.13045
Jamaica,JAM,2009,111.61747,110.092255
Jamaica,JAM,2010,110.75193,111.15618
Jamaica,JAM,2011,115.42086,116.20957
Jamaica,JAM,2012,112.361244,114.73781
Jamaica,JAM,2013,114.26899,117.500465
Jamaica,JAM,2014,118.08099,122.98536
Japan,JPN,1950,108.378914,77.43778
Japan,JPN,1951,109.78064,78.457664
Japan,JPN,1952,112.42415,80.93929
Japan,JPN,1953,113.33257,82.24237
Japan,JPN,1954,116.25162,85.29442
Japan,JPN,1955,117.4922,87.05748
Japan,JPN,1956,121.27075,90.71661
Japan,JPN,1957,120.64025,91.29084
Japan,JPN,1958,125.04889,95.52662
Japan,JPN,1959,127.05447,98.18761
Japan,JPN,1960,127.931496,100.37948
Japan,JPN,1961,127.97165,102.28774
Japan,JPN,1962,127.207886,103.20032
Japan,JPN,1963,128.99417,105.48177
Japan,JPN,1964,129.48872,107.343575
Japan,JPN,1965,129.50676,108.40611
Japan,JPN,1966,130.11142,110.85032
Japan,JPN,1967,130.4073,113.003204
Japan,JPN,1968,130.45364,114.551315
Japan,JPN,1969,130.80771,116.20925
Japan,JPN,1970,128.75749,116.34765
Japan,JPN,1971,128.11243,117.734436
Japan,JPN,1972,127.810585,118.60303
Japan,JPN,1973,128.0175,120.47098
Japan,JPN,1974,127.81741,122.24751
Japan,JPN,1975,125.55228,122.56425
Japan,JPN,1976,126.210594,125.32735
Japan,JPN,1977,126.299866,128.43462
Japan,JPN,1978,126.388405,131.2852
Japan,JPN,1979,127.23031,134.8978
Japan,JPN,1980,127.52545,138.18849
Japan,JPN,1981,127.30683,141.15486
Japan,JPN,1982,125.916916,143.3358
Japan,JPN,1983,126.9156,148.33904
Japan,JPN,1984,127.35947,152.50621
Japan,JPN,1985,127.09856,156.08273
Japan,JPN,1986,125.12734,158.46245
Japan,JPN,1987,125.80697,164.20343
Japan,JPN,1988,125.416466,168.38214
Japan,JPN,1989,125.77479,173.62813
Japan,JPN,1990,124.38491,177.1598
Japan,JPN,1991,123.89791,181.74117
Japan,JPN,1992,124.25462,187.82355
Japan,JPN,1993,122.36612,190.41338
Japan,JPN,1994,122.64952,196.39877
Japan,JPN,1995,127.99974,211.60428
Japan,JPN,1996,127.70824,217.45264
Japan,JPN,1997,125.428604,220.39563
Japan,JPN,1998,125.11161,226.67981
Japan,JPN,1999,124.08057,231.64424
Japan,JPN,2000,121.9553,235.2343
Japan,JPN,2001,119.95424,238.79181
Japan,JPN,2002,117.21168,241.70529
Japan,JPN,2003,115.32523,245.39638
Japan,JPN,2004,116.01463,253.89774
Japan,JPN,2005,113.64782,258.26334
Japan,JPN,2006,111.74882,261.04126
Japan,JPN,2007,110.498886,266.85806
Japan,JPN,2008,109.461525,272.3074
Japan,JPN,2009,106.65746,273.4899
Japan,JPN,2010,106.21891,279.7129
Japan,JPN,2011,105.11848,283.17642
Japan,JPN,2012,103.25915,286.57727
Japan,JPN,2013,101.91463,290.2668
Japan,JPN,2014,100.50074,293.47693
Japan,JPN,2015,98.53408,295.5275
Japan,JPN,2016,97.169075,298.34766
Japan,JPN,2017,94.65159,299.5095
Japan,JPN,2018,92.56367,300.748
Japan,JPN,2019,91.2651,304.2281
Japan,JPN,2020,90.00182,306.63547
Japan,JPN,2021,89.33339,310.7212
Jordan,JOR,2008,64.287865,31.465063
Jordan,JOR,2009,61.144455,30.116375
Jordan,JOR,2010,64.9034,32.26589
Jordan,JOR,2011,63.6306,32.429203
Jordan,JOR,2012,64.084854,32.769005
Jordan,JOR,2015,59.80012,32.22334
Jordan,JOR,2016,56.818863,30.5622
Jordan,JOR,2017,58.31116,31.72951
Jordan,JOR,2018,54.95615,30.857018
Kazakhstan,KAZ,1981,157.60614,119.40893
Kazakhstan,KAZ,1982,152.35101,116.163506
Kazakhstan,KAZ,1985,159.94392,123.47674
Kazakhstan,KAZ,1986,162.80591,126.29423
Kazakhstan,KAZ,1987,164.32991,128.3688
Kazakhstan,KAZ,1988,165.21664,130.05293
Kazakhstan,KAZ,1989,166.38388,132.31017
Kazakhstan,KAZ,1990,167.33696,135.67131
Kazakhstan,KAZ,1991,166.72806,137.15096
Kazakhstan,KAZ,1992,163.22755,135.03304
Kazakhstan,KAZ,1993,159.74986,134.26724
Kazakhstan,KAZ,1994,158.72766,133.54596
Kazakhstan,KAZ,1995,157.77429,133.57639
Kazakhstan,KAZ,1996,156.0675,133.00128
Kazakhstan,KAZ,1997,152.89394,130.61143
Kazakhstan,KAZ,1998,154.23099,132.9994
Kazakhstan,KAZ,1999,149.25122,129.61835
Kazakhstan,KAZ,2000,148.12453,129.10063
Kazakhstan,KAZ,2001,145.1937,128.1658
Kazakhstan,KAZ,2002,141.83212,126.94025
Kazakhstan,KAZ,2003,139.13838,125.702446
Kazakhstan,KAZ,2004,134.8065,122.234184
Kazakhstan,KAZ,2005,133.7622,121.67403
Kazakhstan,KAZ,2006,128.46315,117.709045
Kazakhstan,KAZ,2007,126.895546,116.71904
Kazakhstan,KAZ,2008,124.08244,114.95472
Kazakhstan,KAZ,2009,120.369774,111.75553
Kazakhstan,KAZ,2010,120.67591,108.92414
Kazakhstan,KAZ,2011,112.71141,102.46075
Kazakhstan,KAZ,2012,113.117966,104.047134
Kazakhstan,KAZ,2013,108.08516,100.01599
Kazakhstan,KAZ,2014,99.48961,93.174255
Kazakhstan,KAZ,2015,97.201485,92.0194
Kazakhstan,KAZ,2016,91.88316,87.98074
Kazakhstan,KAZ,2017,86.18974,83.89616
Kazakhstan,KAZ,2018,81.793846,80.80343
Kazakhstan,KAZ,2019,79.05316,79.29275
Kazakhstan,KAZ,2020,77.63786,78.653564
Kazakhstan,KAZ,2021,72.42564,73.69433
Kuwait,KWT,1972,96.57722,28.876087
Kuwait,KWT,1975,125.371666,40.80812
Kuwait,KWT,1976,96.675354,32.90092
Kuwait,KWT,1977,88.04021,28.998243
Kuwait,KWT,1978,86.5455,29.640026
Kuwait,KWT,1979,96.27629,33.100777
Kuwait,KWT,1980,109.59522,31.83493
Kuwait,KWT,1981,102.80426,28.76894
Kuwait,KWT,1982,114.595024,34.18312
Kuwait,KWT,1983,115.46699,32.828766
Kuwait,KWT,1984,97.7019,27.538342
Kuwait,KWT,1985,113.39983,29.729572
Kuwait,KWT,1986,102.254616,29.48897
Kuwait,KWT,1987,83.9843,25.473965
Kuwait,KWT,1993,83.50642,26.025677
Kuwait,KWT,1994,75.6654,22.591198
Kuwait,KWT,1995,84.080086,22.123632
Kuwait,KWT,1996,85.0932,22.006842
Kuwait,KWT,1997,98.41934,22.715967
Kuwait,KWT,1998,80.1361,21.853848
Kuwait,KWT,1999,66.99356,21.212984
Kuwait,KWT,2000,74.31198,22.743174
Kuwait,KWT,2001,67.605606,22.692013
Kuwait,KWT,2002,68.89001,22.383718
Kuwait,KWT,2003,74.52597,23.639612
Kuwait,KWT,2004,77.385765,23.721968
Kuwait,KWT,2005,82.28306,24.535305
